aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q14,14:35:58,0.04744764,0.6961477,0.000574651058,0.00100929069,5.041119e-05,0.252370238,0.00232440233,7.569218e-05,neutral
1,Q14,14:36:02,0.121564426,0.865686536,0.0009805944,7.995807e-05,0.000179945462,0.0106898518,0.0007850765,3.362335e-05,neutral
1,Q14,14:36:22,0.133790448,0.865378141,0.00026048976,1.32968462e-05,1.36384131e-06,0.000370855356,3.38081845e-05,0.000151570668,neutral
1,Q14,14:36:27,0.08596707,0.9114702,0.00148169778,6.09781819e-05,2.15702348e-05,0.000934528944,1.64223875e-05,4.758161e-05,neutral
1,Q14,14:36:37,0.00216964958,0.5144259,0.000540872046,5.72838e-05,0.000641487248,0.472476721,0.0050733746,0.004614724,neutral
1,Q14,14:36:42,0.0495137,0.819836259,0.00452080462,0.000432245637,0.000290299242,0.108808205,0.0129087986,0.00368968514,neutral
1,Q14,14:36:47,0.009620222,0.8935108,0.00256563118,0.000327078946,0.000367303845,0.0858015344,0.007295975,0.0005114529,neutral
1,Q14,14:36:52,0.180804059,0.7449961,0.008089262,0.005848015,0.0007972227,0.0422500335,0.0152512481,0.00196406618,neutral
1,Q14,14:36:56,0.213559911,0.6890361,0.0003274338,2.07736466e-05,3.23221029e-05,0.09275305,0.004188304,8.213222e-05,neutral
1,Q14,14:37:27,0.408109367,0.5180121,0.00118347,0.0006022553,0.000466822152,0.06235736,0.0035047608,0.00576387672,neutral
3,Q14,9:03:06,0.0229874253,0.970828235,0.00222416548,0.000171411113,5.55517945e-05,0.0006658137,1.34536158e-05,0.00305393478,neutral
3,Q14,9:03:08,0.0247730725,0.674165,0.00044520013,0.004632372,0.000409523956,0.294140249,0.000803758157,0.000630844559,neutral
3,Q14,9:06:50,0.0172074884,0.979400039,0.0007569945,0.000213656574,0.000279176747,0.00103411265,0.000147135725,0.0009614239,neutral
3,Q14,9:06:51,0.0156560913,0.9764359,0.00274919625,0.000464708864,0.00033155104,0.0005373809,5.11864419e-05,0.00377396727,neutral
3,Q14,9:06:53,0.01020257,0.989213169,0.000432892935,2.57995544e-05,5.28790224e-05,4.59942567e-05,1.48231743e-06,2.51854744e-05,neutral
3,Q14,9:06:54,0.008092065,0.991749048,9.119862e-05,7.36236325e-06,6.82970176e-06,3.76457028e-05,8.974918e-07,1.49417592e-05,neutral
3,Q14,9:06:56,0.00167988334,0.99288857,0.003141154,2.28616227e-05,1.25188708e-05,0.000174370885,8.841381e-07,0.002079763,neutral
3,Q14,9:06:58,0.0264114477,0.972034454,0.0008437529,5.63797548e-05,0.000141530676,0.0004681954,2.36374017e-05,2.061628e-05,neutral
3,Q14,9:07:00,0.09572088,0.9024744,0.0007665663,0.000177236958,0.000310871343,0.0004664409,7.5560034e-05,8.051164e-06,neutral
3,Q14,9:18:30,0.3145439,0.672097147,0.006855498,0.001245184,0.000409886474,0.00249803555,0.001965617,0.000384745828,neutral
3,Q14,9:18:31,0.4246931,0.5681369,0.00315160258,0.001514791,0.00100585446,0.000389983674,0.0003579258,0.0007498416,neutral
3,Q14,9:18:32,0.0107612144,0.987959564,0.00106774038,3.605363e-05,1.33892072e-05,9.434352e-05,1.00410239e-06,6.666711e-05,neutral
3,Q14,9:18:44,0.0351461023,0.9580558,0.00497498456,0.000320812222,0.000381440739,0.0002391411,8.949026e-06,0.000872755249,neutral
4,Q14,10:24:01,9.426143e-05,0.999410152,7.326205e-05,4.35184666e-06,0.000181010168,0.000233461309,1.14121724e-06,2.37374229e-06,neutral
4,Q14,10:24:03,0.00244978513,0.996394038,0.000487353856,4.45957357e-06,0.000108377055,0.000504008,2.56672847e-05,2.62879967e-05,neutral
4,Q14,10:24:05,0.00526895141,0.9724229,0.000188570571,0.000710377644,0.0004502844,0.02078873,9.948615e-05,7.070385e-05,neutral
4,Q14,10:24:07,0.000527559547,0.970339358,0.00014938,0.0001243687,0.000260633416,0.0284404662,1.30571107e-05,0.000145189464,neutral
4,Q14,10:24:09,0.00350907771,0.9424577,0.002206366,0.0009605094,0.007450819,0.041500736,0.000193110667,0.00172172,neutral
4,Q14,10:24:11,0.0005726401,0.984984457,0.000336275785,8.82075e-05,0.000448829553,0.01349484,4.515961e-05,2.95640184e-05,neutral
4,Q14,10:24:13,0.0004231237,0.8649981,0.000111340283,0.000340025115,0.000683232,0.133304477,6.01211141e-05,7.958027e-05,neutral
4,Q14,10:24:17,0.000608107133,0.997463167,0.000128000218,1.23869777e-05,0.0001444381,0.0015846889,1.32222358e-05,4.601943e-05,neutral
4,Q14,10:24:19,0.0510772951,0.6089763,0.3041679,0.00026199175,0.0003611702,0.0147703132,0.00166511687,0.0187199041,neutral
4,Q14,10:24:21,0.00232402468,0.9872637,0.000413012,0.000140277625,0.000287031144,0.008021575,8.605163e-05,0.00146437192,neutral
4,Q14,10:24:23,0.00284053455,0.9790639,6.178618e-05,0.000180796851,0.000357976736,0.01703908,0.000195863089,0.000260063069,neutral
4,Q14,10:24:25,0.000912224757,0.9967819,0.0001950361,2.63398433e-05,0.000130768574,0.0018182979,9.352898e-06,0.00012611394,neutral
4,Q14,10:24:27,0.001778144,0.99358964,0.000374904543,3.536912e-05,0.000160864132,0.00387746538,4.28262829e-05,0.000140791,neutral
