aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q33,15:10:18,0.490831733,0.495993227,0.00925302,0.000357381854,0.000416790164,0.00156615092,0.00110632833,0.0004753669,neutral
1,Q33,15:11:57,0.0239999276,0.9734086,0.00156096579,3.42172643e-05,1.0262761e-05,0.000844590366,4.928207e-05,9.219949e-05,neutral
1,Q33,15:12:02,0.002976073,0.221121222,0.00327750086,0.00180932449,0.00162511156,0.0113223931,0.000261237,0.757607162,happiness
1,Q33,15:12:07,0.0225716,0.9266441,0.00135549763,0.000530552235,8.745534e-06,0.0223175474,0.000210017155,0.026361933,neutral
1,Q33,15:12:12,0.115443014,0.8615847,0.008213939,0.000178077447,0.000117398427,0.006277398,0.00197263178,0.00621281425,neutral
1,Q33,15:12:17,0.05857013,0.921258748,0.000438931136,4.308256e-05,5.718013e-06,0.0163044371,0.00218097679,0.00119797967,neutral
1,Q33,15:12:22,2.225408e-09,8.694149e-07,1.23646453e-08,4.75553975e-07,2.61921365e-08,9.87336753e-05,4.8247724e-08,0.9998998,happiness
1,Q33,15:12:27,0.118897475,0.8597099,0.00441976357,0.000160695214,0.000269827258,0.0152766332,0.000807224133,0.000458475377,neutral
1,Q33,15:12:32,0.302627742,0.433137178,2.20088041e-05,2.23226584e-06,8.78951141e-07,0.262346447,0.00186166179,1.83273028e-06,neutral
1,Q33,15:12:37,0.320487469,0.675543964,0.000310068717,1.96557357e-05,1.25017641e-05,0.00321247545,0.000151189233,0.000262696063,neutral
1,Q33,15:12:42,0.046649497,0.941798151,0.000528368633,2.2491382e-05,5.50116329e-06,0.0109763369,5.756665e-06,1.38719288e-05,neutral
1,Q33,15:12:47,0.322494119,0.6732562,0.00145530782,7.01715253e-05,0.000289306481,0.00181355549,0.0004743809,0.000146925522,neutral
1,Q33,15:12:52,0.428444117,0.4924291,0.01138806,0.00396937039,0.0212297067,0.018169038,0.0239738245,0.000396756281,neutral
1,Q33,15:13:02,0.00730662,0.6574168,0.000143746613,0.0004109521,2.15797354e-05,0.333918422,0.000743567769,3.827725e-05,neutral
1,Q33,15:13:12,0.05905997,0.910177648,0.0142538138,0.000801595452,0.00139907969,0.0107644238,0.0004982824,0.0030452,neutral
1,Q33,15:13:22,0.07492531,0.923896968,0.0007633323,7.081145e-06,8.37828557e-05,0.00027938516,3.55848679e-05,8.559839e-06,neutral
1,Q33,15:13:27,0.0135157993,0.9709679,0.000359446771,1.31793877e-05,6.388376e-05,0.0147492886,0.000322542939,7.98718e-06,neutral
2,Q33,14:44:38,0.00162849086,0.992562056,0.000100228135,3.21956145e-06,1.01876185e-05,0.0056885574,4.348736e-06,2.93738231e-06,neutral
2,Q33,14:44:42,0.0004947006,0.9994577,2.4967836e-05,2.804818e-08,1.02804063e-06,2.13361727e-05,7.783148e-08,1.31529461e-07,neutral
2,Q33,14:44:46,0.002268554,0.9947504,0.00113062386,9.568623e-06,1.853605e-05,0.00179049163,1.16932833e-05,2.01524927e-05,neutral
2,Q33,14:44:52,0.001996914,0.9979401,4.43664248e-05,1.34981931e-07,8.145111e-07,1.66521713e-05,1.7215325e-07,8.526273e-07,neutral
2,Q33,14:44:57,0.00286479644,0.997009,5.710497e-05,4.00631563e-07,9.299949e-06,5.56568339e-05,2.88959677e-06,8.608986e-07,neutral
2,Q33,14:45:02,0.00260583218,0.9971558,0.000105645959,1.48655261e-06,9.283754e-06,0.0001142789,3.96661335e-06,3.69256145e-06,neutral
2,Q33,14:45:07,0.002907733,0.9969929,6.03029657e-05,4.240283e-07,4.558108e-06,3.27594e-05,8.143855e-07,5.353211e-07,neutral
2,Q33,14:45:12,0.00308939628,0.996506,0.000264758448,7.61570448e-07,1.42651277e-06,0.0001358111,1.30941123e-06,5.902925e-07,neutral
2,Q33,14:45:17,0.002001681,0.9977671,0.00015705853,6.037644e-07,5.390704e-06,6.381386e-05,3.28643182e-07,4.03574131e-06,neutral
2,Q33,14:45:21,0.0104652168,0.9872088,0.00193396618,3.291196e-05,3.72675422e-05,0.000287108269,5.918565e-06,2.88320352e-05,neutral
2,Q33,14:45:26,0.0043710717,0.993702531,0.00163179939,2.364391e-05,2.080674e-05,0.000171643667,1.66876146e-06,7.681037e-05,neutral
2,Q33,14:45:32,0.00252213259,0.997369766,3.76670323e-05,1.83259075e-07,1.39831127e-06,6.802469e-05,4.22883915e-07,4.20055841e-07,neutral
2,Q33,14:45:36,0.07112855,0.5835194,0.3060229,0.00545381475,0.01328834,0.00024170721,4.99723974e-05,0.02029529,neutral
2,Q33,14:45:41,0.152180791,0.795316041,0.03773549,0.00133192074,0.0118183019,0.000905342051,0.000345513,0.000366591325,neutral
2,Q33,14:45:47,0.00682713557,0.98864156,0.00193345489,5.28859237e-05,4.76421337e-05,0.00244166516,1.14445411e-05,4.41944176e-05,neutral
2,Q33,14:45:52,0.00226455228,0.9975326,5.259144e-05,4.6353523e-07,4.48719038e-06,0.0001434927,1.06530933e-06,7.611157e-07,neutral
2,Q33,14:45:57,0.00510458928,0.9940281,0.000249886216,3.08973745e-06,1.40546581e-05,0.0005862302,1.24215876e-05,1.62521724e-06,neutral
2,Q33,14:46:07,0.0088588,0.9870528,0.00022471846,5.72875751e-06,8.988897e-05,0.003575144,0.0001903897,2.553307e-06,neutral
2,Q33,14:46:12,0.0188930966,0.9518891,0.00047139026,6.04030065e-05,0.000371600356,0.024405174,0.00275321235,0.001156001,neutral
2,Q33,14:46:17,0.00107819808,0.9944538,0.0035507034,5.966989e-06,7.69268154e-05,0.000818729051,1.11921181e-05,4.49024947e-06,neutral
3,Q33,8:49:28,0.00519442046,0.9934562,0.00117575575,1.50148862e-05,2.85110236e-05,6.997543e-06,1.04091896e-07,0.000123016362,neutral
