aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q25,15:00:27,0.01669158,0.6473556,0.0007789265,7.080187e-05,0.00013651661,0.333099842,0.00184438447,2.23069455e-05,neutral
1,Q25,15:00:32,0.008633267,0.985451,0.000323366,4.665631e-06,2.416564e-05,0.005432506,0.000103332095,2.76965839e-05,neutral
1,Q25,15:00:37,0.0358262621,0.936414659,0.002168343,0.000638892059,0.000270097022,0.02396074,0.0006440725,7.69129256e-05,neutral
1,Q25,15:00:42,0.0398906954,0.845741332,0.00716566853,0.000364451756,0.000186388163,0.09586425,0.0107558863,3.134897e-05,neutral
1,Q25,15:00:47,0.1324584,0.8461414,0.0008906399,3.54674157e-05,9.3200164e-05,0.0199100263,0.000436235277,3.462712e-05,neutral
1,Q25,15:00:52,0.103505477,0.88406074,0.000358534919,3.62121573e-05,3.36505254e-05,0.0118660722,0.000133956826,5.328137e-06,neutral
1,Q25,15:00:57,0.5566805,0.436566144,0.003636452,0.000382395316,0.0007514391,0.001097738,0.0005675525,0.000317780854,sadness
1,Q25,15:01:02,0.6312997,0.343301743,0.02293217,0.0005156152,0.000528013858,0.0008036138,0.0005334061,8.57842242e-05,sadness
1,Q25,15:01:07,0.6147543,0.383456945,0.0009846091,1.9719535e-05,4.95559034e-05,0.00026614673,0.0003620655,0.000106631269,sadness
1,Q25,15:01:12,0.473670185,0.442875922,0.00270671933,0.000789856131,0.000142994119,0.07005397,0.009684006,7.634416e-05,sadness
1,Q25,15:01:17,0.168541536,0.822783768,0.00689207,2.0721136e-05,2.749627e-05,0.00151272258,7.527281e-05,0.00014641849,neutral
1,Q25,15:01:22,0.377627432,0.612550139,0.00654399162,0.0002380155,0.00033900392,0.00140573271,0.00127369491,2.198924e-05,neutral
2,Q25,14:37:12,0.00482982863,0.994845,0.000206202123,9.643976e-07,2.28619083e-05,9.1824375e-05,1.19494484e-06,2.13407475e-06,neutral
2,Q25,14:37:17,0.0317266658,0.9679345,0.000262584916,9.385684e-07,1.383503e-05,5.37321466e-05,2.34412983e-06,5.41172e-06,neutral
2,Q25,14:37:22,0.0271395,0.97125566,0.000316889782,5.90583841e-06,1.8222343e-05,0.00116155145,6.515225e-05,3.71000533e-05,neutral
