1,Q31,15:07:33,0.152136967,0.7948929,0.00408311561,0.000387085,0.000187610625,0.044131685,0.0030410348,0.00113962381,neutral
1,Q31,15:08:47,0.346530944,0.646601,0.000163854143,8.862747e-06,2.18006189e-05,0.006105727,0.0003488871,0.000218904635,neutral
1,Q31,15:08:57,0.03662028,0.217250109,0.00241872785,0.004291071,0.00227496,0.6402983,0.08542221,0.01142433,surprise
1,Q31,15:09:07,0.5075891,0.404898763,8.83986359e-05,6.20531546e-06,8.108492e-06,0.0773509741,0.009998124,6.0344868e-05,sadness
1,Q31,15:09:12,0.571917653,0.418641448,0.00137031474,4.83840231e-05,9.295896e-05,0.004445226,0.00306941057,0.000414609967,sadness
1,Q31,15:09:17,0.5649076,0.431007624,0.000335674,3.01873315e-05,4.87945363e-05,0.00170099386,0.00104518316,0.0009239592,sadness
1,Q31,15:09:27,0.3848043,0.5929211,0.002228315,8.247514e-05,0.0003422414,0.0142765725,0.005231846,0.0001131718,neutral
1,Q31,15:09:32,0.004757187,0.7954589,0.000606973539,0.0007247306,0.00013332651,0.186905056,0.00117360847,0.010240199,neutral
1,Q31,15:09:37,0.04044421,0.8319664,0.00167987857,0.00108396588,0.00120771385,0.0284514148,0.00367758586,0.09148885,neutral
1,Q31,15:09:57,0.0720593855,0.360059917,1.756007e-05,9.992491e-07,1.78484356e-06,0.567164063,0.00068385544,1.24152675e-05,surprise
1,Q31,15:10:07,0.13419418,0.505515158,0.0002850216,4.39728028e-05,2.93665471e-05,0.357351184,0.00249734358,8.38028354e-05,neutral
1,Q31,15:10:12,0.0144829014,0.9745344,0.0004170429,6.323301e-06,2.46692634e-05,0.0103088124,7.453132e-05,0.000151324362,neutral
2,Q31,14:42:42,0.0108742686,0.9865008,0.00244818442,1.38630639e-05,3.30198163e-05,9.848387e-05,1.72518332e-06,2.96792186e-05,neutral
2,Q31,14:42:56,0.0174649339,0.980013669,0.00101874152,6.473202e-05,0.000208058729,0.00105253421,4.67734753e-05,0.000130539745,neutral
2,Q31,14:43:02,0.0151709635,0.9249738,0.00198242045,1.1932043e-05,2.67032356e-05,0.05699345,0.0007491226,9.16453e-05,neutral
2,Q31,14:43:07,0.0162467547,0.813765645,0.000850593846,1.90704941e-05,6.957293e-05,0.166163161,0.00211518956,0.0007700042,neutral
2,Q31,14:43:12,0.0214340147,0.8342654,0.00122694392,2.36758e-05,6.357763e-05,0.142003283,0.000857084233,0.000126021725,neutral
2,Q31,14:43:16,0.0280122515,0.7391456,0.00210067444,5.42667949e-05,0.0001405926,0.2281901,0.00212313118,0.000233413826,neutral
2,Q31,14:43:41,0.0210442152,0.968914568,0.00275229337,0.000130066866,0.000156090653,0.00662036566,0.000192596286,0.000189827842,neutral
3,Q31,8:47:30,0.03663442,0.9131813,0.024441516,0.0008665526,0.0004774699,0.0005420638,3.91156718e-05,0.0238175876,neutral
3,Q31,8:47:30,0.0300858114,0.7754166,0.1802888,0.000306182,0.000177046764,5.80923552e-05,3.44169871e-06,0.0136640072,neutral
3,Q31,8:47:32,0.0101987133,0.988464,0.00101617177,5.18134148e-05,0.0001263775,3.45850276e-05,2.59376816e-06,0.000105756029,neutral
3,Q31,8:47:34,0.04798797,0.9500337,0.001039161,0.000174982226,0.0004893664,0.000148428167,1.623864e-05,0.000110152127,neutral
3,Q31,8:47:36,0.0153695121,0.9823476,0.000460325478,6.96857751e-05,1.94905042e-05,0.000206892961,3.80520942e-06,0.0015226705,neutral
3,Q31,8:47:38,0.0002747939,0.199294671,0.0004420219,0.00115440181,0.0004476249,0.726787031,2.590208e-05,0.0715735853,surprise
3,Q31,8:47:40,0.00236039539,0.0729681849,0.00020536661,0.04436067,0.018436512,0.8598815,0.00105847092,0.0007288882,surprise
3,Q31,8:47:42,0.0347241238,0.945601046,0.00294492883,0.0007306895,0.000206595956,0.005099977,0.000102495032,0.0105901379,neutral
3,Q31,8:47:44,0.07260804,0.9217925,0.0012224298,1.11561194e-05,9.671944e-05,0.00218383945,0.00200548349,7.980545e-05,neutral
3,Q31,8:47:46,0.0488061942,0.9430668,0.00490724342,4.24352475e-05,7.87125e-05,0.00262422441,0.000198928421,0.0002754677,neutral
3,Q31,8:47:48,0.068221204,0.524562061,0.007177,0.00106037874,0.000514201936,0.377569228,0.0150330607,0.00586288841,neutral
3,Q31,8:47:50,0.03651943,0.960720658,0.000740340853,4.30607142e-05,2.47262742e-05,0.00044008554,0.000117173571,0.00139451073,neutral
3,Q31,8:47:52,0.0152379135,0.983030856,0.0005386798,4.13062444e-05,3.336664e-05,0.00031507152,3.25641231e-05,0.0007702322,neutral
3,Q31,8:47:54,0.03061236,0.9669663,0.0007007753,5.216605e-05,4.83601361e-05,0.000400339835,8.36572144e-05,0.00113607862,neutral
3,Q31,8:47:56,0.0924506,0.9005042,0.00184290751,0.000391385023,0.000381172547,0.0007155756,0.000143010329,0.003571166,neutral
3,Q31,8:47:58,0.0342178047,0.9624543,0.00140712655,0.000153270579,0.000176571237,0.000749775,9.857857e-05,0.000742536737,neutral
3,Q31,8:48:00,0.0415222533,0.955798149,0.000712362234,0.000116623349,0.000115938026,0.0005131031,7.625201e-05,0.001145323,neutral
3,Q31,8:48:02,0.0384561121,0.956468165,0.001053512,0.000330066279,0.000453556044,0.000916419842,0.000156968861,0.00216521928,neutral
3,Q31,8:48:04,0.047113426,0.9474561,0.000903049,0.000264019618,0.0003933033,0.0007030351,0.000127552761,0.00303949788,neutral
3,Q31,8:48:06,0.0052766,0.937716067,0.0119471075,0.00089176296,0.000172234679,0.0153804841,4.3766493e-05,0.0285719931,neutral
3,Q31,8:48:08,0.0005310613,0.997003436,0.00126309844,6.11906e-07,1.33188632e-06,2.09996847e-06,7.710903e-09,0.00119834358,neutral
3,Q31,8:48:10,0.144248009,0.8379835,0.00161004707,0.00293294271,0.0006301128,0.009110279,0.001032285,0.002452845,neutral
3,Q31,8:48:12,0.007096902,0.98425734,0.005760921,7.813839e-05,0.000138766656,3.736357e-05,8.112432e-07,0.00262973574,neutral
3,Q31,8:48:14,0.595845938,0.3146845,0.000390155881,0.00116734242,0.000363678439,0.06260502,0.0108609907,0.0140823759,sadness
3,Q31,8:48:16,0.132309332,0.7486068,6.916307e-05,2.346016e-05,4.47342281e-05,0.00457524229,0.112848677,0.00152259937,neutral
3,Q31,8:48:18,0.06987266,0.875069559,0.0002087464,0.0002755468,0.00063447823,0.0120815681,0.04149514,0.0003623273,neutral
3,Q31,8:48:20,0.0670335442,0.9210387,8.472229e-05,3.211399e-05,0.000138935473,0.0020091536,0.008818223,0.0008446353,neutral
3,Q31,8:48:22,0.0439817645,0.950305641,3.346047e-05,1.90534229e-05,5.04003619e-05,0.00237311679,0.002700561,0.000536003034,neutral
3,Q31,8:48:24,0.0006810413,0.977385342,0.00165146566,1.68146853e-05,4.460422e-06,4.59941621e-05,3.93162452e-07,0.02021448,neutral
3,Q31,8:48:26,0.03140895,0.961911142,0.00162339222,0.000299179665,0.000158094146,0.003751647,2.19305657e-05,0.0008256552,neutral
3,Q31,8:48:28,0.0243815221,0.9312162,0.03643262,0.00101414078,0.0008764947,0.00234824466,0.000181813637,0.00354899466,neutral
3,Q31,8:48:30,0.028364813,0.9595267,0.00601315452,0.000464866433,0.000520487665,0.003338762,0.000183642944,0.001587562,neutral
3,Q31,8:48:32,0.0173068512,0.930809259,0.0252159964,0.0003417504,0.000313438562,0.0007771986,6.1487066e-05,0.02517402,neutral
3,Q31,8:48:34,0.01233679,0.9855456,0.0008176636,5.96509526e-05,7.59625e-05,0.0006760825,1.75993227e-05,0.000470703235,neutral
3,Q31,8:48:36,0.0124998614,0.9841964,0.000175834546,0.000135669572,0.000197352128,0.00266939634,7.253632e-05,5.291154e-05,neutral
3,Q31,8:48:38,0.007683696,0.991867542,0.0001649916,8.606221e-06,5.62423047e-05,0.000191546249,1.25565857e-05,1.48036288e-05,neutral
3,Q31,8:48:40,0.0386033431,0.9561333,0.002334569,0.000365701417,0.000214495725,0.00164167886,8.017229e-05,0.0006267309,neutral
3,Q31,8:48:42,0.01784064,0.961726665,0.0107983807,0.0005505055,0.000474888628,0.000755693647,3.438763e-05,0.007818834,neutral
3,Q31,8:48:44,0.0229419619,0.972771764,0.000707093568,0.0006676163,0.0004342763,0.0018669843,7.387651e-05,0.0005363998,neutral
3,Q31,8:48:46,0.01482872,0.783124149,0.000421337754,0.004306437,0.00033296374,0.196007639,0.0003378313,0.0006409395,neutral
4,Q31,10:54:31,0.006388313,0.733948767,0.00181750825,0.00114688836,0.0132797807,0.2409537,0.00219439156,0.000270676624,neutral
4,Q31,10:54:33,0.00602774555,0.967657864,0.0101177925,0.000416313647,0.00730773434,0.005470897,0.000388154323,0.00261347974,neutral
4,Q31,10:54:35,0.00159125589,0.9329908,0.06284576,0.000104988139,0.000396463,0.001127769,1.24966173e-05,0.000930459646,neutral
4,Q31,10:54:37,0.00171995943,0.9916883,0.00123574876,0.000114174072,0.0005226306,0.00373728317,3.725508e-05,0.000944643049,neutral
4,Q31,10:54:39,0.00353052141,0.9159267,0.007270342,0.001138373,0.0150635075,0.05510475,0.0006617724,0.00130403263,neutral
4,Q31,10:54:41,0.00215613772,0.976557434,0.00493903132,0.000195795321,0.00367217255,0.00659156125,0.000131490626,0.00575640472,neutral
4,Q31,10:54:43,0.004235299,0.9638747,0.00126679649,7.99631962e-05,0.000335552439,0.0274840649,0.0006052324,0.002118424,neutral
4,Q31,10:54:45,0.00745001249,0.9752688,0.003979817,0.000189181956,0.002561455,0.0102573065,0.0001753643,0.000118092736,neutral
4,Q31,10:54:47,0.00699356431,0.8905386,0.00242443243,0.000474543,0.00288654352,0.0941011161,0.00184471172,0.0007364937,neutral
4,Q31,10:54:49,0.00307018263,0.9152116,0.00315797655,0.000167910679,0.001944295,0.0351170525,0.000630376744,0.04070061,neutral
4,Q31,10:54:51,0.00549923955,0.85212,0.00167240237,0.000578141,0.00146076258,0.116890773,0.009336661,0.0124420617,neutral
4,Q31,10:54:55,0.00222129072,0.993866742,0.0009884273,2.513375e-05,0.0004086637,0.00195046607,4.98039e-05,0.0004894657,neutral
4,Q31,10:54:57,0.0005411452,0.9981535,0.000202676863,8.39964e-06,9.071759e-05,0.000868773146,6.700508e-06,0.00012808491,neutral
4,Q31,10:54:59,0.00116697955,0.985785842,2.10179332e-05,1.571138e-05,0.000151619766,0.0127681652,4.43444951e-05,4.631733e-05,neutral
4,Q31,10:55:01,0.000794762163,0.996222734,0.0009311191,2.22912913e-05,0.000132682369,0.0015420611,1.39519288e-05,0.000340402,neutral
4,Q31,10:55:03,0.0003701162,0.9602699,0.008726288,1.86578727e-05,0.000152906956,0.00011110276,1.41576254e-06,0.0303495862,neutral
4,Q31,10:55:05,0.00563359959,0.979757,0.00327509316,7.606857e-05,0.0007061613,0.002697813,0.000169800973,0.00768446736,neutral
4,Q31,10:55:07,0.00132498,0.994916737,0.00208530156,1.30088629e-05,0.000177229813,0.000932303956,5.5171e-06,0.00054495025,neutral
4,Q31,10:55:09,0.00153440924,0.990785062,0.00590352667,4.48560568e-05,0.00082574744,0.0005975711,1.22222864e-05,0.000296594284,neutral
4,Q31,10:55:11,0.00217606872,0.995308757,0.00160766323,1.06975558e-05,0.0002067132,0.000480290852,1.3368719e-05,0.000196423032,neutral
4,Q31,10:55:13,0.000602011452,0.997246265,0.000314474921,6.08570645e-06,9.07667854e-05,0.00150842767,1.58347266e-05,0.0002161542,neutral
4,Q31,10:55:15,0.000450983847,0.996186554,0.0009356418,1.48809131e-05,0.00059345644,0.00170557317,2.8690496e-05,8.42434238e-05,neutral
4,Q31,10:55:17,0.000322776177,0.992429852,0.000248923548,9.651777e-06,0.000242802242,0.005843175,1.88785652e-05,0.0008839409,neutral
4,Q31,10:55:19,0.00166388345,0.991939366,0.00132859685,0.00011435643,0.000774326851,0.003977139,3.868833e-05,0.000163635967,neutral
4,Q31,10:55:21,0.00282026059,0.9774397,0.0163951237,2.16290682e-05,0.000300101674,0.00229501259,0.0002087823,0.0005193933,neutral
4,Q31,10:55:23,0.000280937442,0.998649657,0.0006183221,3.95078632e-06,0.000238574081,0.000120486322,2.57996226e-06,8.548438e-05,neutral
4,Q31,10:55:25,0.00047734633,0.994259238,0.0039634835,9.475807e-06,0.000383735634,0.000485779863,1.04111086e-05,0.000410531648,neutral
4,Q31,10:55:27,0.00112965866,0.9927161,0.00184755423,5.86568858e-05,0.00265832222,0.00141442532,3.45603657e-05,0.0001407374,neutral
4,Q31,10:55:29,0.00116553111,0.9937067,0.00293790665,2.83953577e-05,0.0007482069,0.000957323529,1.313338e-05,0.000442805263,neutral
4,Q31,10:55:31,0.0004627073,0.9969323,0.000170813728,6.36167943e-06,0.0001035291,0.00133688992,5.613509e-06,0.0009817379,neutral
4,Q31,10:55:33,0.000662208768,0.996232867,0.0005803351,1.7640401e-05,0.000688752334,0.00167885493,1.82117565e-05,0.000121155572,neutral
