aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
3,Q12,9:02:15,0.0265278667,0.96549505,0.00021273701,4.33458772e-05,0.000570819655,0.00341239874,0.00259810151,0.00113967317,neutral
3,Q12,9:02:16,0.019740887,0.9729829,0.0002538193,5.5030232e-05,0.0006019456,0.00320378388,0.00195707823,0.00120456016,neutral
3,Q12,9:02:18,0.01699268,0.9814166,0.000353911048,3.325655e-05,2.378303e-05,9.18538863e-05,1.70891462e-06,0.00108624145,neutral
3,Q12,9:02:20,0.0277646743,0.7274123,0.00103489461,0.00350255938,0.00097128714,0.229153842,0.00186282978,0.008297609,neutral
3,Q12,9:02:22,0.00666455831,0.938092053,0.00207084464,0.0001899014,0.000188871185,0.00676138047,9.368295e-05,0.0459387265,neutral
3,Q12,9:02:24,0.0121674687,0.979753852,0.00379089243,4.46940867e-05,9.877309e-05,0.000113828166,1.82257531e-06,0.00402868539,neutral
3,Q12,9:02:26,0.00201023975,0.7914613,0.00454702554,4.24784739e-05,8.315533e-05,5.73641846e-05,1.92605239e-06,0.201796532,neutral
3,Q12,9:02:28,0.08449286,0.889379561,0.006814422,0.00421429332,0.0094908,0.00403712271,0.0004691868,0.00110174762,neutral
3,Q12,9:02:30,0.121030852,0.867124557,0.002170333,0.0007750296,0.0007178565,0.00222717668,0.00028882848,0.00566534372,neutral
3,Q12,9:02:32,0.008232901,0.987665534,0.00243754778,4.87878569e-05,0.000178336413,4.303559e-05,6.73221e-07,0.00139319745,neutral
3,Q12,9:02:34,0.5012137,0.4542825,0.00208701752,0.001522046,0.0005003867,0.0223347787,0.0138637088,0.00419584848,sadness
3,Q12,9:02:36,0.0240028966,0.9632989,0.00196587457,0.0002269434,0.000339856866,0.002045686,0.000118341421,0.008001489,neutral
3,Q12,9:02:38,0.0249348413,0.9328291,0.00508177374,0.00280343951,0.002174585,0.0173557568,0.0006382406,0.0141822929,neutral
3,Q12,9:02:44,0.03970702,0.95877254,0.000238280845,2.94119582e-05,6.03761e-06,0.001067864,9.898238e-06,0.000168928716,neutral
3,Q12,9:02:46,0.00160328823,0.9966039,0.0007468266,3.70039265e-06,5.406638e-06,6.67119e-06,4.258301e-08,0.00103014009,neutral
3,Q12,9:02:48,0.00438795751,0.994595647,0.000626654248,1.12199314e-05,4.207661e-05,2.34522377e-05,6.954184e-07,0.00031229,neutral
