aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q26,15:01:37,0.455820441,0.539232552,0.00332219433,8.563399e-05,0.0001484196,0.0008342152,0.0005260406,3.05036447e-05,neutral
1,Q26,15:01:57,0.7050324,0.267552376,0.000303231063,0.0001364584,0.0001952854,0.01924985,0.00745416433,7.623762e-05,sadness
1,Q26,15:02:02,0.529998958,0.4673292,0.00091003225,0.000176309492,0.000154914756,0.0006221217,0.000291122415,0.000517303764,sadness
1,Q26,15:02:07,0.0143832406,0.9805189,2.223463e-05,8.746927e-05,0.00017647924,0.00449939445,0.000175740934,0.0001365428,neutral
1,Q26,15:02:17,0.477415919,0.497604758,0.00121090352,0.000233269238,0.000149713756,0.0164888818,0.005834674,0.00106188422,neutral
1,Q26,15:02:22,0.05183837,0.8112574,0.0012899806,0.005398746,0.0007870009,0.126074255,0.00287816417,0.000476034562,neutral
1,Q26,15:02:37,0.255361259,0.7144511,0.000969953951,0.000391350768,0.000201752351,0.018664917,0.009398028,0.000561680063,neutral
1,Q26,15:02:42,0.223066837,0.7601126,0.000533840037,0.000176103553,6.86688654e-05,0.009703637,0.005942172,0.000396177085,neutral
1,Q26,15:02:52,0.0488149635,0.06328721,0.0037904596,0.00306853652,0.000117765841,0.02422245,0.006305187,0.8503934,happiness
1,Q26,15:02:57,0.0286061279,0.0433357768,0.00289576431,0.00191932986,9.396657e-05,0.0579627529,0.03701054,0.8281757,happiness
1,Q26,15:03:02,0.000617852,0.0009409643,3.028015e-05,0.006088283,0.000139458833,0.002297342,0.00146482093,0.988421,happiness
1,Q26,15:03:12,0.0221642032,0.595181644,0.000194578286,0.000313759665,0.0002447691,0.351083845,0.030544363,0.000272845675,neutral
1,Q26,15:03:37,0.3534022,0.6232452,7.092152e-05,6.416287e-05,0.000107326821,0.0209385362,0.0014229787,0.000748665247,neutral
3,Q26,8:43:30,0.129747629,0.8270437,0.0118302908,0.000375992,0.000219189576,0.000131007953,1.71359316e-05,0.0306350589,neutral
3,Q26,8:43:32,0.06294422,0.933714032,0.001677816,0.000382112135,0.000104119121,0.0002484844,1.86552843e-05,0.0009105718,neutral
3,Q26,8:43:34,0.0593114421,0.9160375,0.00126450963,0.00265778415,0.00302147958,0.0157344434,0.00123903633,0.000733803,neutral
3,Q26,8:43:36,0.00397688244,0.4289718,0.557471454,0.0003094192,0.000165710546,4.8368197e-06,1.44557134e-07,0.009099772,contempt
3,Q26,8:43:38,0.0154642481,0.9836173,0.0006264824,1.58802723e-05,2.07309877e-05,1.32556652e-05,4.78049571e-07,0.0002416185,neutral
3,Q26,8:43:40,0.297755867,0.6634521,0.00179137778,0.00285199983,0.0007675673,0.0242186356,0.008119301,0.001043163,neutral
3,Q26,8:43:42,0.02328357,0.9749211,0.00107503193,2.37647782e-05,2.08223955e-05,2.0924037e-05,6.69666861e-07,0.000654118834,neutral
3,Q26,8:43:44,0.1759573,0.589144051,0.0006863016,0.000239174246,0.000288896234,0.04367652,0.101895444,0.08811229,neutral
3,Q26,8:43:46,0.0221794322,0.9761804,0.0007912616,3.09171628e-05,2.875378e-05,3.59093028e-05,1.6761561e-06,0.0007516805,neutral
3,Q26,8:43:48,0.187190756,0.810720742,0.0009161712,0.000102639526,0.0001323356,0.000266764459,8.353245e-05,0.000587059,neutral
3,Q26,8:43:50,0.2147827,0.783297837,0.0007622398,0.000131588909,0.00014195517,0.00021228574,4.71522762e-05,0.0006242591,neutral
3,Q26,8:43:52,0.179957,0.7983735,0.00341963419,0.00324890018,0.0021187216,0.005404822,0.00140800653,0.00606938,neutral
3,Q26,8:43:54,0.06633599,0.9332228,0.000278544525,1.39976792e-05,2.73593287e-05,3.26271875e-05,3.779386e-06,8.49300559e-05,neutral
3,Q26,8:43:56,0.09710757,0.902496338,0.0002700257,1.340313e-05,1.88446029e-05,3.18496932e-05,3.048854e-06,5.89453775e-05,neutral
3,Q26,8:43:58,0.116798386,0.8819933,0.0007402657,4.01744364e-05,0.000106475673,9.63209e-05,1.685294e-05,0.000208208963,neutral
3,Q26,8:45:38,0.03851001,0.499208719,0.00187189155,0.00068665453,0.000924379856,0.0312780328,0.000458070572,0.427062243,neutral
3,Q26,8:45:40,0.08377144,0.8903644,0.00500115938,0.0005051772,0.0006258998,0.001426157,0.0002092904,0.0180964842,neutral
3,Q26,8:45:42,0.0950502455,0.879253447,0.00211609853,0.0009800172,0.00128390221,0.00796723,0.00108874345,0.0122603439,neutral
3,Q26,8:45:45,0.06469148,0.7099405,0.00037703017,0.0130647793,0.00225522975,0.205464244,0.00360216666,0.0006045732,neutral
3,Q26,8:45:46,0.05012169,0.942918956,0.00270429952,0.000248756027,0.000194668886,0.000386085652,3.22036867e-05,0.00339334924,neutral
3,Q26,8:45:48,0.172629848,0.820353866,0.004682748,0.00040357167,0.000350423885,0.000114418384,1.01992928e-05,0.00145494554,neutral
3,Q26,8:45:50,0.0896731541,0.9061506,0.00224551442,0.000224775446,0.00063622056,0.000109041284,9.993406e-06,0.0009507363,neutral
3,Q26,8:45:52,0.0290630627,0.965438843,0.003707251,0.0002692016,0.00132250169,7.101936e-05,6.2258996e-06,0.000121894234,neutral
3,Q26,8:45:54,0.04909349,0.437048763,0.0008542318,0.039734602,0.007236733,0.463248342,0.001624317,0.00115953479,surprise
3,Q26,8:45:56,0.009170785,0.789063156,0.00261500967,0.0003162664,0.0008436232,0.05882653,0.00107719167,0.138087466,neutral
3,Q26,8:45:58,0.04860107,0.937826931,0.0008628957,0.000486818259,0.0010393234,0.00767313223,0.00229876745,0.00121107767,neutral
3,Q26,8:46:00,0.08616391,0.8930254,0.000636880868,0.000913757831,0.004793322,0.00732525857,0.006606072,0.0005354244,neutral
3,Q26,8:46:02,0.09768492,0.89897424,0.0008607199,0.00026925368,0.0003892985,0.0006848815,9.818444e-05,0.0010385036,neutral
3,Q26,8:46:04,0.0282103438,0.9699749,0.000378384575,7.55118162e-05,0.000139708209,0.000544673239,3.54210533e-05,0.000641069841,neutral
3,Q26,8:46:06,0.0446746163,0.9518663,0.00091429404,0.000153648391,0.000242164475,0.000328504568,2.6730253e-05,0.0017937409,neutral
3,Q26,8:46:08,0.0690262541,0.6004336,0.00177105854,0.00131144293,0.00271506747,0.285374463,0.0186828673,0.020685276,neutral
3,Q26,8:46:12,0.0136205666,0.9842473,0.0002352774,0.000141641329,2.76161518e-05,0.00117739721,8.284841e-05,0.000467349339,neutral
3,Q26,8:46:14,0.005485606,0.9944553,1.911757e-05,1.46760419e-06,1.1930764e-06,3.489388e-05,1.29440537e-06,1.17737875e-06,neutral
3,Q26,8:46:16,0.0111295134,0.988637,0.0001710934,3.224377e-06,5.386142e-07,2.0300442e-05,3.75339766e-07,3.795741e-05,neutral
3,Q26,8:46:18,0.01262806,0.9864887,0.0007246924,1.43162688e-05,7.55560632e-06,3.98265838e-05,8.816747e-07,9.596216e-05,neutral
3,Q26,8:46:20,0.0010332216,0.9972837,7.391976e-05,1.4162968e-05,2.21962182e-05,0.00045244908,4.84855946e-06,0.00111548416,neutral
3,Q26,8:46:22,0.0269309971,0.97097975,0.00110570493,6.704658e-05,8.70031945e-05,0.0003058642,2.59893586e-05,0.00049765833,neutral
3,Q26,8:46:24,0.0214037914,0.9533267,0.021682689,0.000333782955,0.0009631306,9.469873e-05,4.57763463e-06,0.00219061971,neutral
3,Q26,8:46:26,0.06895431,0.928770065,0.00145498011,4.95485219e-05,8.455555e-05,3.45065564e-05,3.501359e-06,0.000648513,neutral
3,Q26,8:46:28,0.357779771,0.6402027,0.0006171062,0.0001958751,0.000142184377,0.0006652253,0.000225326192,0.000171786363,neutral
3,Q26,8:46:30,0.288018227,0.709239662,0.00166595844,0.000226449891,0.000194754568,0.00025387996,8.409491e-05,0.000316951046,neutral
3,Q26,8:46:32,0.157682434,0.837110937,0.00242940336,0.000278118765,0.000192912354,0.0003512942,6.899894e-05,0.00188593217,neutral
3,Q26,8:46:34,0.547684669,0.394184619,0.00806219,0.02121262,0.0230466221,0.00154841586,0.00325599383,0.00100485864,sadness
3,Q26,8:46:36,0.5588189,0.43609187,0.000328560418,0.00133037416,0.001269004,0.0006907961,0.0009311152,0.000539401255,sadness
3,Q26,9:18:46,0.0207388,0.973906457,0.00396496756,0.000242884867,0.000488268735,0.000157368078,6.09658764e-06,0.000495135551,neutral
3,Q26,9:18:48,0.394040823,0.589728,0.00142200489,9.090451e-05,0.0005625723,0.0004134349,0.000291750155,0.013450535,neutral
4,Q26,10:47:11,0.00343968044,0.9945967,0.000718727941,2.38641951e-05,0.000660795951,0.000347948779,8.687482e-06,0.000203556847,neutral
4,Q26,10:47:13,0.002856071,0.949877143,0.00060039747,8.452596e-05,0.000528125558,0.0457125232,0.000208389742,0.000132827932,neutral
4,Q26,10:47:15,0.00366723258,0.9614773,0.00125961262,0.00105035212,0.002676733,0.0226889588,0.000247781369,0.006932027,neutral
4,Q26,10:47:17,0.00229240255,0.9629265,0.00175155513,0.000121866309,0.00138081633,0.0305880252,0.000107777865,0.0008310454,neutral
4,Q26,10:47:19,0.00171272433,0.986700535,0.009002115,0.000104297666,0.001422943,0.000697569,1.04207729e-05,0.000349399575,neutral
4,Q26,10:47:21,0.00402887072,0.975558341,0.0009646815,0.0001845219,0.004304987,0.0135459779,0.000194815177,0.00121779589,neutral
4,Q26,10:47:23,0.00231734081,0.984295666,0.0113841165,7.600115e-05,0.000436349073,0.00044334316,9.60802754e-06,0.00103754981,neutral
4,Q26,10:47:25,0.001274457,0.995585144,0.0002490519,1.59186529e-05,0.000253092643,0.00248468434,1.22130095e-05,0.00012541785,neutral
4,Q26,10:47:27,0.00186273351,0.9951567,0.00112615176,3.46740562e-05,0.0004748532,0.000945044856,1.14311943e-05,0.000388419372,neutral
4,Q26,10:47:29,0.00129824528,0.9942556,0.000464462821,2.85354636e-05,0.0003753437,0.00301934569,1.62154738e-05,0.000542242,neutral
4,Q26,10:47:31,0.00502223149,0.9851139,0.003234893,7.144574e-05,0.00112289423,0.003411655,6.74161347e-05,0.00195552362,neutral
4,Q26,10:47:33,0.0009258635,0.993322253,0.00423759641,3.938428e-05,0.00069939316,0.0004893105,5.022099e-06,0.0002811841,neutral
4,Q26,10:47:35,0.002600771,0.994082749,0.0002640401,2.11379684e-05,0.000677989854,0.00196900382,4.067803e-05,0.000343638327,neutral
4,Q26,10:47:37,0.0009542762,0.9968844,0.0003415327,4.12406334e-05,0.00058090355,0.000937510631,7.169843e-06,0.000252954,neutral
4,Q26,10:47:39,0.005321219,0.978261948,0.0007383664,0.000151157932,0.00149929931,0.0131114805,0.000187652142,0.0007288655,neutral
4,Q26,10:47:41,0.001672261,0.9838665,0.00416266825,7.497964e-05,0.0008124186,0.006637116,5.234013e-05,0.0027217092,neutral
4,Q26,10:47:43,0.00255051372,0.9866026,0.00118371926,2.82077945e-05,0.000839634,0.006247231,7.740912e-05,0.00247068051,neutral
4,Q26,10:47:45,0.004647034,0.9861086,0.0005489491,0.000114919254,0.00181942643,0.005229876,0.000187529076,0.00134368136,neutral
4,Q26,10:47:47,0.000582677836,0.9966001,0.000729539548,2.162148e-05,0.000100777361,0.00184462906,9.679522e-06,0.000110994741,neutral
4,Q26,10:47:49,0.0009777998,0.994992137,5.36984735e-05,8.857486e-05,6.11485157e-05,0.00248996518,3.29479576e-06,0.00133339257,neutral
4,Q26,10:47:51,0.00276658661,0.980871,0.000202625932,0.000135959315,0.000252063852,0.0141123431,5.69364238e-05,0.00160245458,neutral
4,Q26,10:47:53,0.0007787933,0.9931699,0.000349585753,4.47311e-05,0.000143957892,0.004619193,7.266611e-06,0.0008865915,neutral
4,Q26,10:47:55,0.002968205,0.9904969,0.0005948901,9.640262e-05,0.000782972667,0.004607754,2.94353085e-05,0.0004234533,neutral
4,Q26,10:47:57,0.00166161743,0.995103061,0.00043409504,5.32686427e-05,0.000256044033,0.00241622841,1.1889786e-05,6.381018e-05,neutral
4,Q26,10:47:59,0.002574788,0.986711264,0.000215701351,6.146492e-05,0.000869167037,0.009371324,5.422884e-05,0.000142047109,neutral
5,Q26,9:02:44,0.00313481037,0.484664321,0.00166157645,0.003183557,0.0353058241,0.4050194,0.0670283362,2.19548747e-06,neutral
5,Q26,9:02:48,0.02956745,0.9495396,0.007990871,0.00116049848,0.000334908924,0.00802324,0.000242770722,0.00314065185,neutral
5,Q26,9:02:52,0.122799434,0.6821966,0.05237716,0.026124211,0.06836539,0.0141484225,0.0274579227,0.00653082225,neutral
5,Q26,9:02:54,0.123002619,0.7301097,0.0368180536,0.0182278063,0.02296263,0.0174746122,0.0363563336,0.0150482338,neutral
5,Q26,9:02:58,0.0564369,0.6649201,0.0520049743,0.0224213935,0.12007077,0.0553674027,0.02648874,0.00228973827,neutral
5,Q26,9:03:04,0.09524659,0.5305327,0.04678344,0.03133016,0.120528422,0.09396876,0.08066108,0.0009488018,neutral
5,Q26,9:03:08,0.06505428,0.885653734,0.00455772,0.0008948701,0.0412730463,0.0015932289,0.0009241308,4.90092825e-05,neutral
5,Q26,9:03:24,0.125891075,0.6845069,0.02118886,0.0112212123,0.0183711965,0.05737729,0.0798891,0.0015543811,neutral
5,Q26,9:03:26,0.131618425,0.6801864,0.0179020576,0.0100908456,0.0107453587,0.0537371971,0.09424294,0.00147680426,neutral
5,Q26,9:03:32,0.01262661,0.856317759,0.0107555753,0.008753089,0.0356744267,0.06691584,0.008900687,5.602233e-05,neutral
5,Q26,9:03:36,0.06378279,0.8466629,0.007382176,0.00369724073,0.00231372262,0.03637254,0.0220230743,0.0177655518,neutral
5,Q26,9:21:17,0.0231364351,0.936539233,0.01294526,0.0061079897,0.007778694,0.0102458866,0.00149263907,0.00175387459,neutral
5,Q26,9:21:18,0.13390328,0.6019749,0.05276072,0.0282874927,0.178938612,0.002216975,0.00101212366,0.000905916444,neutral
6,Q26,9:20:53,0.04168649,0.840478837,0.0199685581,0.0104843257,0.08646551,0.0005860081,0.000114047471,0.000216222717,neutral
6,Q26,9:20:55,0.0233495049,0.92851615,0.007979927,0.00133096089,0.0380834267,0.0005609872,7.438833e-05,0.000104661725,neutral
6,Q26,9:20:57,0.0108876014,0.9740011,0.008756939,0.000475404842,0.004808274,6.33092e-05,6.68735447e-06,0.001000682,neutral
6,Q26,9:20:59,0.0408912525,0.933386266,0.008350685,0.0017874093,0.0150372274,0.000307503971,4.365736e-05,0.000196009831,neutral
6,Q26,9:21:01,0.0467017666,0.9203177,0.00669816136,0.00113870634,0.0249276161,0.000146163366,2.06344739e-05,4.92302424e-05,neutral
6,Q26,9:21:03,0.044520244,0.919374943,0.005239964,0.00129043323,0.0293642431,0.000150471707,1.92058269e-05,4.05046267e-05,neutral
6,Q26,9:21:05,0.0514805578,0.9078976,0.006643765,0.00258985814,0.0307316519,0.0005152461,7.084381e-05,7.045787e-05,neutral
6,Q26,9:21:07,0.0509849042,0.9282721,0.00560684968,0.00199829554,0.0125763845,0.000396386371,5.653482e-05,0.000108503329,neutral
6,Q26,9:21:09,0.0815851539,0.8510291,0.009311796,0.00310303061,0.0544449,0.000308696355,6.801288e-05,0.0001493017,neutral
6,Q26,9:21:11,0.0334870666,0.9516112,0.00616897,0.00147640868,0.006591662,0.000482224772,3.0491643e-05,0.000151924964,neutral
6,Q26,9:21:13,0.0448882021,0.936081946,0.00450490834,0.00158140785,0.01214743,0.000657638942,6.25657558e-05,7.588238e-05,neutral
6,Q26,9:21:15,0.0170194823,0.6966441,0.012052414,0.00458739838,0.2692709,0.0003471368,5.154692e-05,2.69860866e-05,neutral
6,Q26,9:21:17,0.0349077769,0.8464085,0.0105356826,0.00439343,0.103389174,0.000232649923,3.08091e-05,0.00010197996,neutral
6,Q26,9:21:19,0.04585275,0.9149986,0.006195283,0.00303053576,0.0282683559,0.00147890032,0.000103974424,7.158438e-05,neutral
6,Q26,9:21:21,0.05362196,0.918273032,0.004382421,0.00212804647,0.0195505545,0.00180442445,0.000147197774,9.238093e-05,neutral
