aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q29,15:06:47,0.08663841,0.450371146,0.00218440685,0.000224580333,0.000290637981,0.446980566,0.00976759,0.0035426442,neutral
1,Q29,15:07:12,0.234857962,0.7522812,0.00414225832,2.73512269e-05,5.55369e-05,0.008449579,0.000170152591,1.59723713e-05,neutral
2,Q29,14:40:46,0.0121196518,0.9790469,0.00162049534,0.000107960768,0.000144275269,0.00671169534,0.000136232033,0.000112781025,neutral
2,Q29,14:40:52,0.002280608,0.9973083,0.00037881016,4.902908e-07,2.4585388e-06,2.77377567e-05,2.01652171e-07,1.352121e-06,neutral
2,Q29,14:40:57,0.002261439,0.9974332,0.000289864722,4.736485e-07,1.57002808e-06,1.1641634e-05,6.101121e-08,1.75175353e-06,neutral
2,Q29,14:41:02,0.008805124,0.990799963,0.000321429048,1.59755245e-06,1.22928668e-05,5.341958e-05,1.870837e-06,4.27639725e-06,neutral
2,Q29,14:41:07,0.00220030313,0.99731946,0.000471318053,4.059632e-07,2.7459846e-06,4.310493e-06,2.69767142e-08,1.41795113e-06,neutral
2,Q29,14:41:12,0.01829376,0.981035,0.0005243297,3.69869872e-06,2.62544927e-05,0.000100585225,7.32487e-06,9.061014e-06,neutral
2,Q29,14:41:16,0.03666926,0.9559903,0.000332995,2.49120012e-06,1.27564708e-05,0.00689648464,8.72633245e-05,8.426689e-06,neutral
2,Q29,14:41:21,0.0285536647,0.970236838,0.000745062542,8.429124e-06,3.5314406e-05,0.0003989653,1.52429238e-05,6.493539e-06,neutral
2,Q29,14:41:26,0.008219909,0.989075661,0.000695765833,2.153655e-05,9.502462e-05,0.00184765924,3.685118e-05,7.62183436e-06,neutral
2,Q29,14:41:32,0.03315393,0.9634873,0.00147114822,6.279437e-06,3.42601634e-05,0.00179854257,4.44727266e-05,4.02506066e-06,neutral
2,Q29,14:41:37,0.01150553,0.9869813,0.0007697984,1.89465318e-05,7.31832042e-05,0.00061015354,2.276326e-05,1.83375323e-05,neutral
2,Q29,14:41:42,0.0817651749,0.8500226,0.029471444,0.00808700547,0.00353196729,0.0210248027,0.004515607,0.00158136745,neutral
2,Q29,14:41:47,0.0253603552,0.963888764,0.006198787,0.000331175484,0.000281408284,0.00364603265,0.000157869,0.000135579627,neutral
3,Q29,8:46:38,0.23279573,0.5095639,0.00139905734,0.0202233773,0.00194218208,0.219809383,0.0140630705,0.000203299249,neutral
4,Q29,10:50:17,0.00694397371,0.9849265,0.00201283721,0.000162600147,0.00313141081,0.00163631269,6.553683e-05,0.001120817,neutral
4,Q29,10:50:19,0.00241379859,0.9928943,0.00127065124,1.86741927e-05,0.0008100664,0.00246442226,2.31067461e-05,0.0001049828,neutral
4,Q29,10:50:21,0.00227874145,0.986425161,0.004103664,0.0003645899,0.00246104668,0.00259516761,6.35567849e-05,0.00170808262,neutral
4,Q29,10:50:23,0.002594575,0.979310453,0.000374061434,0.000319290237,0.00133546069,0.0144219315,0.000203660922,0.00144058547,neutral
4,Q29,10:50:29,0.00263400469,0.991412163,9.199201e-05,0.0002457935,0.00043343383,0.00473710941,2.92501e-05,0.000416250841,neutral
4,Q29,10:50:31,0.00147723209,0.9980018,0.000148479623,9.927612e-06,2.65859162e-05,0.0002745933,1.30660817e-06,6.00527819e-05,neutral
4,Q29,10:50:33,0.00155089737,0.9964872,0.00011269495,5.70542979e-05,0.0003588262,0.00118926167,6.51697e-06,0.000237524553,neutral
4,Q29,10:50:35,0.00122522784,0.992155969,0.000163262928,4.550906e-05,9.532547e-05,0.00452489266,1.84884648e-05,0.00177133479,neutral
4,Q29,10:50:37,0.00269691949,0.994019866,0.00111135107,2.40689078e-05,0.000188045175,0.00168908027,6.366217e-05,0.0002070281,neutral
4,Q29,10:50:39,0.0007127952,0.995532,0.00157515879,4.489431e-05,0.0005103278,0.00122176588,8.320181e-06,0.000394740578,neutral
4,Q29,10:50:41,0.00186159019,0.9819219,0.000272193225,7.02001562e-05,0.00158272812,0.0137677835,7.53673739e-05,0.000448224135,neutral
4,Q29,10:50:43,0.0042309165,0.986551166,0.000459996052,0.0004472053,0.00149792514,0.00602238951,3.76146527e-05,0.000752807653,neutral
4,Q29,10:50:45,0.00300172018,0.98695296,0.000152911525,0.000132650792,0.000823666749,0.008733759,5.20459726e-05,0.000150291831,neutral
4,Q29,10:50:47,0.00169400859,0.971638143,0.000354237243,0.0003041416,0.00163692073,0.02091958,3.54560834e-05,0.00341752986,neutral
4,Q29,10:50:49,0.00225953246,0.978555,0.000163114964,8.38645137e-05,0.000410401932,0.0167037435,3.84329724e-05,0.00178590731,neutral
4,Q29,10:50:55,1.82489046e-08,3.398437e-08,2.12253084e-07,3.55385e-08,3.712953e-09,2.8927416e-10,6.67526e-12,0.9999997,happiness
4,Q29,10:50:57,0.003420247,0.2857143,0.00277024414,1.7450644e-05,5.3746644e-05,0.000629028946,4.09219938e-05,0.707354069,happiness
4,Q29,10:50:59,4.639182e-06,6.09981471e-05,4.815345e-06,2.233228e-05,4.901785e-06,5.07371e-07,1.79067854e-08,0.9999018,happiness
4,Q29,10:51:01,0.000258814835,0.9540983,0.00419955561,1.75575315e-05,0.000122651123,0.000409386063,4.83768235e-06,0.04088894,neutral
4,Q29,10:51:03,0.00328394258,0.9878581,0.00329563254,0.000122570622,0.0009234878,0.00336310174,7.533619e-05,0.00107781892,neutral
4,Q29,10:51:05,0.0016771598,0.990935743,0.00110310386,5.84372756e-05,0.000413581118,0.004983056,7.88778e-05,0.0007500136,neutral
4,Q29,10:51:07,0.00197178335,0.994887233,0.0006315965,4.17731972e-05,0.0004627694,0.00132477027,1.50692022e-05,0.0006650027,neutral
4,Q29,10:51:09,0.00305046747,0.994998157,0.000568331336,8.777013e-06,8.43289e-05,0.00100514153,2.24717878e-05,0.000262335874,neutral
