aluno,questao,timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
1,Q37,15:16:42,0.213257581,0.769812,0.0027118877,4.3439657e-05,4.15507e-05,0.0132857924,0.000691974943,0.000155759932,neutral
1,Q37,15:16:47,0.6328131,0.3407675,0.000198506954,1.08362565e-05,1.613837e-05,0.0218006447,0.00434507336,4.81811e-05,sadness
1,Q37,15:16:52,0.5937069,0.402622342,0.000641265768,2.53577855e-05,9.41578946e-06,0.0006687456,0.00228611217,3.98704251e-05,sadness
1,Q37,15:17:02,0.321867853,0.602486134,0.0005561825,4.92617655e-05,4.771692e-05,0.07051374,0.004282031,0.000197092362,neutral
1,Q37,15:17:07,0.296871662,0.697137356,0.0004508465,6.62329876e-06,1.60959135e-05,0.005174014,0.000317389262,2.60383422e-05,neutral
1,Q37,15:17:22,0.13442862,0.728007257,0.116843626,0.00107874768,0.001305743,0.0157751385,0.0013706102,0.00119028566,neutral
1,Q37,15:17:27,0.295003772,0.6832954,5.75680533e-05,9.22886443e-07,2.244284e-06,0.0211093742,0.000432792265,9.789891e-05,neutral
1,Q37,15:17:32,0.06444562,0.7539981,0.00075953023,5.180097e-05,6.304006e-05,0.178593248,0.00140757614,0.0006810788,neutral
1,Q37,15:17:37,0.203022,0.7313844,0.00358679052,0.00122829538,0.001234921,0.0476153977,0.003420076,0.00850815,neutral
1,Q37,15:17:42,0.290323526,0.696921647,0.001182035,1.48321906e-05,1.82811418e-05,0.0108649405,0.0006292929,4.544597e-05,neutral
1,Q37,15:17:47,0.5170525,0.4815687,0.000161511474,2.37264339e-06,2.15409932e-06,0.00100212719,0.0001677616,4.29187348e-05,sadness
1,Q37,15:17:57,0.438900977,0.5513085,0.004375452,0.000114928189,0.000159067888,0.004835071,0.0002825294,2.3469318e-05,neutral
1,Q37,15:18:17,0.07621789,0.918801844,0.00234769844,4.245675e-05,5.735366e-05,0.00179340143,2.70852852e-05,0.0007122591,neutral
2,Q37,14:51:22,0.0110208066,0.988493443,0.000132996778,1.7746919e-06,6.193495e-05,0.000274457125,1.39846434e-05,6.1202e-07,neutral
2,Q37,14:51:32,0.3628371,0.6270752,0.000157391885,5.373088e-05,0.000300344866,0.00620785169,0.0026072287,0.0007611878,neutral
2,Q37,14:51:37,0.2581044,0.7003471,0.0002322056,0.00011006758,0.000255147141,0.0176799837,0.0173861887,0.005884845,neutral
2,Q37,14:51:46,0.250064284,0.7480428,0.000142822624,1.64644425e-05,0.000237961111,0.0007586689,0.000633756164,0.00010326445,neutral
