Q38,15:06:39,0.151933208,0.810554266,0.0291163083,0.00109156221,0.00199724222,0.003217389,0.00118539156,0.0009046547,neutral
Q39,15:06:59,0.04107724,0.589462459,0.0159535911,0.00585890934,0.00260856049,0.215754628,0.120268852,0.009015757,neutral
Q39,15:07:04,0.0790077,0.7772092,0.0076884334,0.0111753978,0.0030899772,0.08871518,0.0283877347,0.00472633261,neutral
Q39,15:07:09,0.0767329261,0.730157,0.009522379,0.00540480344,0.00120599533,0.1133772,0.0558935367,0.007706135,neutral
Q39,15:07:14,0.03940656,0.9054749,0.00774137024,0.000636356359,0.00038828337,0.0385226123,0.00571761373,0.00211230572,neutral
Q39,15:07:19,0.032327015,0.877105951,0.0188937671,0.000722761,0.0008766192,0.01377891,0.00117673574,0.0551182181,neutral
Q39,15:07:24,0.06070709,0.823325932,0.00616189651,0.00302380882,0.002259822,0.0752483159,0.02319409,0.006079054,neutral
Q39,15:07:29,0.0291564018,0.8297229,0.0371774435,0.001323991,0.00149522768,0.0145449759,0.00340422755,0.0831748247,neutral
Q39,15:07:34,0.06441373,0.8871948,0.00607485324,0.0016963376,0.00164971943,0.01951917,0.00478263,0.0146687329,neutral
Q39,15:07:39,0.016963372,0.9668914,0.006570188,0.000419153715,0.00134968373,0.004907758,0.000698848453,0.00219960418,neutral
Q39,15:07:44,0.125193089,0.857376456,0.00140750047,7.28383238e-05,2.34193449e-05,0.008178069,0.007420597,0.000327997142,neutral
Q39,15:07:49,0.009462063,0.986316264,0.001529996,8.415757e-05,7.76553861e-05,0.0022293434,0.000113564573,0.000186973659,neutral
