8:07:24-Artumirapriscila-2017-06-19-08:07:27.png$[{"scores": {"fear": 0.0015907337656244636, "surprise": 0.013455999083817005, "disgust": 0.011450815945863724, "anger": 0.00179006636608392, "sadness": 0.009085901081562042, "contempt": 0.011450815945863724, "neutral": 0.7001606822013855, "happiness": 0.26246580481529236}, "faceRectangle": {"width": 505, "height": 300, "left": 82, "top": 288}}]
8:07:47-Artumirapriscila-2017-06-19-08:07:50.png$[{"scores": {"fear": 0.004056705627590418, "surprise": 0.009584912098944187, "disgust": 0.024906951934099197, "anger": 0.0070931026712059975, "sadness": 0.054595284163951874, "contempt": 0.024906951934099197, "neutral": 0.8442791104316711, "happiness": 0.05548394098877907}, "faceRectangle": {"width": 480, "height": 307, "left": 52, "top": 225}}]
8:07:49-Artumirapriscila-2017-06-19-08:07:52.png$[{"scores": {"fear": 0.0015623286599293351, "surprise": 0.00698115536943078, "disgust": 0.013867554254829884, "anger": 0.0023420408833771944, "sadness": 0.004132424481213093, "contempt": 0.013867554254829884, "neutral": 0.9687144756317139, "happiness": 0.0024001062847673893}, "faceRectangle": {"width": 406, "height": 307, "left": 52, "top": 151}}]
8:07:51-Artumirapriscila-2017-06-19-08:07:54.png$[{"scores": {"fear": 0.02146635390818119, "surprise": 0.037964750081300735, "disgust": 0.021904241293668747, "anger": 0.010849753394722939, "sadness": 0.025256583467125893, "contempt": 0.021904241293668747, "neutral": 0.7995057702064514, "happiness": 0.08305247873067856}, "faceRectangle": {"width": 480, "height": 332, "left": 77, "top": 225}}]
8:07:53-Artumirapriscila-2017-06-19-08:07:56.png$[{"scores": {"fear": 0.002091600326821208, "surprise": 0.001765522756613791, "disgust": 0.007480768021196127, "anger": 0.004900013096630573, "sadness": 0.05089578777551651, "contempt": 0.007480768021196127, "neutral": 0.9303975701332092, "happiness": 0.002468772465363145}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:07:55-Artumirapriscila-2017-06-19-08:07:59.png$[{"scores": {"fear": 0.002855231985449791, "surprise": 0.002887830836698413, "disgust": 0.035398829728364944, "anger": 0.009297961369156837, "sadness": 0.043621812015771866, "contempt": 0.035398829728364944, "neutral": 0.8985496759414673, "happiness": 0.007388628087937832}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:07:57-Artumirapriscila-2017-06-19-08:08:02.png$[{"scores": {"fear": 0.0064940545707941055, "surprise": 0.006487997714430094, "disgust": 0.05484193563461304, "anger": 0.015644613653421402, "sadness": 0.13981573283672333, "contempt": 0.05484193563461304, "neutral": 0.7610424757003784, "happiness": 0.015673231333494186}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:07:59-Artumirapriscila-2017-06-19-08:08:03.png$[{"scores": {"fear": 0.03345572575926781, "surprise": 0.019761333242058754, "disgust": 0.030687762424349785, "anger": 0.02233307622373104, "sadness": 0.1986912339925766, "contempt": 0.030687762424349785, "neutral": 0.6790825128555298, "happiness": 0.01598832756280899}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:01-Artumirapriscila-2017-06-19-08:08:04.png$[{"scores": {"fear": 0.008264590054750443, "surprise": 0.008910872973501682, "disgust": 0.0256290752440691, "anger": 0.006606881506741047, "sadness": 0.051645684987306595, "contempt": 0.0256290752440691, "neutral": 0.8943139910697937, "happiness": 0.004628884140402079}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:03-Artumirapriscila-2017-06-19-08:08:06.png$[{"scores": {"fear": 0.0019675998482853174, "surprise": 0.0016151320887729526, "disgust": 0.016803739592432976, "anger": 0.005716283805668354, "sadness": 0.19189387559890747, "contempt": 0.016803739592432976, "neutral": 0.7792019248008728, "happiness": 0.0028015414718538523}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:05-Artumirapriscila-2017-06-19-08:08:08.png$[{"scores": {"fear": 0.001794404350221157, "surprise": 0.0017000156221911311, "disgust": 0.0181238055229187, "anger": 0.006900839973241091, "sadness": 0.21244610846042633, "contempt": 0.0181238055229187, "neutral": 0.7564930319786072, "happiness": 0.002541789086535573}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:07-Artumirapriscila-2017-06-19-08:08:10.png$[{"scores": {"fear": 0.0017327251844108105, "surprise": 0.0017583388835191727, "disgust": 0.01620134338736534, "anger": 0.0067986599169671535, "sadness": 0.19389113783836365, "contempt": 0.01620134338736534, "neutral": 0.7763166427612305, "happiness": 0.0033012430649250746}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:09-Artumirapriscila-2017-06-19-08:08:12.png$[{"scores": {"fear": 0.0014163326704874635, "surprise": 0.0010013701394200325, "disgust": 0.014882741495966911, "anger": 0.006919533479958773, "sadness": 0.23563678562641144, "contempt": 0.014882741495966911, "neutral": 0.7382715940475464, "happiness": 0.0018716980703175068}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:11-Artumirapriscila-2017-06-19-08:08:14.png$[{"scores": {"fear": 0.002789118094369769, "surprise": 0.0026692147366702557, "disgust": 0.014951099641621113, "anger": 0.014993078075349331, "sadness": 0.46031978726387024, "contempt": 0.014951099641621113, "neutral": 0.5023221373558044, "happiness": 0.001955540617927909}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:13-Artumirapriscila-2017-06-19-08:08:16.png$[{"scores": {"fear": 0.0024958383291959763, "surprise": 0.0017623448511585593, "disgust": 0.01747780106961727, "anger": 0.00702409353107214, "sadness": 0.08014848828315735, "contempt": 0.01747780106961727, "neutral": 0.8902650475502014, "happiness": 0.0008263749186880887}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:15-Artumirapriscila-2017-06-19-08:08:18.png$[{"scores": {"fear": 0.005861240439116955, "surprise": 0.008030527271330357, "disgust": 0.04620916768908501, "anger": 0.012470527552068233, "sadness": 0.06763289123773575, "contempt": 0.04620916768908501, "neutral": 0.8570700883865356, "happiness": 0.002725462196394801}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:17-Artumirapriscila-2017-06-19-08:08:20.png$[{"scores": {"fear": 0.0026859058998525143, "surprise": 0.0023794174194335938, "disgust": 0.021452253684401512, "anger": 0.00816904753446579, "sadness": 0.33610206842422485, "contempt": 0.021452253684401512, "neutral": 0.6224067211151123, "happiness": 0.006804618984460831}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:19-Artumirapriscila-2017-06-19-08:08:21.png$[{"scores": {"fear": 0.0031033058185130358, "surprise": 0.0034364324528723955, "disgust": 0.03890307992696762, "anger": 0.004424296319484711, "sadness": 0.3198302090167999, "contempt": 0.03890307992696762, "neutral": 0.6078493595123291, "happiness": 0.022453341633081436}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:21-Artumirapriscila-2017-06-19-08:08:23.png$[{"scores": {"fear": 0.0022679700050503016, "surprise": 0.001558822114020586, "disgust": 0.018337922170758247, "anger": 0.008759615942835808, "sadness": 0.4113292396068573, "contempt": 0.018337922170758247, "neutral": 0.5547230243682861, "happiness": 0.003023393452167511}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:23-Artumirapriscila-2017-06-19-08:08:26.png$[{"scores": {"fear": 0.0018520235316827893, "surprise": 0.002025369554758072, "disgust": 0.016068439930677414, "anger": 0.007571191526949406, "sadness": 0.45744022727012634, "contempt": 0.016068439930677414, "neutral": 0.5102061629295349, "happiness": 0.004836497362703085}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:25-Artumirapriscila-2017-06-19-08:08:28.png$[{"scores": {"fear": 0.004540095571428537, "surprise": 0.007848922163248062, "disgust": 0.03832317143678665, "anger": 0.005056784953922033, "sadness": 0.017878713086247444, "contempt": 0.03832317143678665, "neutral": 0.9199286103248596, "happiness": 0.0064237043261528015}, "faceRectangle": {"width": 455, "height": 332, "left": 77, "top": 200}}]
8:08:27-Artumirapriscila-2017-06-19-08:08:30.png$[{"scores": {"fear": 0.0006155178416520357, "surprise": 0.000998888397589326, "disgust": 0.012035606428980827, "anger": 0.00226309010758996, "sadness": 0.006255400367081165, "contempt": 0.012035606428980827, "neutral": 0.9774466156959534, "happiness": 0.0003848471096716821}, "faceRectangle": {"width": 480, "height": 307, "left": 52, "top": 225}}]
8:08:29-Artumirapriscila-2017-06-19-08:08:32.png$[{"scores": {"fear": 0.001779496087692678, "surprise": 0.0043376837857067585, "disgust": 0.00597234396263957, "anger": 0.001875189715065062, "sadness": 0.005420546513050795, "contempt": 0.00597234396263957, "neutral": 0.9784061908721924, "happiness": 0.002208493882790208}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:31-Artumirapriscila-2017-06-19-08:08:33.png$[{"scores": {"fear": 0.0002523341681808233, "surprise": 0.0010849720565602183, "disgust": 0.0009300059755332768, "anger": 0.0006200199131853878, "sadness": 0.0013236416270956397, "contempt": 0.0009300059755332768, "neutral": 0.9925127029418945, "happiness": 0.003276393050327897}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:33-Artumirapriscila-2017-06-19-08:08:36.png$[{"scores": {"fear": 0.0005435573984868824, "surprise": 0.00034000209416262805, "disgust": 0.02661721408367157, "anger": 0.0037131488788872957, "sadness": 0.5711471438407898, "contempt": 0.02661721408367157, "neutral": 0.3967267870903015, "happiness": 0.0009121409966610372}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:35-Artumirapriscila-2017-06-19-08:08:38.png$[{"scores": {"fear": 0.0035289188381284475, "surprise": 0.008983607403934002, "disgust": 0.06567773967981339, "anger": 0.008440293371677399, "sadness": 0.03360052779316902, "contempt": 0.06567773967981339, "neutral": 0.8738803267478943, "happiness": 0.005888625513762236}, "faceRectangle": {"width": 430, "height": 307, "left": 52, "top": 175}}]
8:08:37-Artumirapriscila-2017-06-19-08:08:40.png$[{"scores": {"fear": 0.002057180507108569, "surprise": 0.012342559173703194, "disgust": 0.023653093725442886, "anger": 0.0024355112109333277, "sadness": 0.018024422228336334, "contempt": 0.023653093725442886, "neutral": 0.9392568469047546, "happiness": 0.0022303741425275803}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:39-Artumirapriscila-2017-06-19-08:08:41.png$[{"scores": {"fear": 0.0013657937524840236, "surprise": 0.00281435321085155, "disgust": 0.02289128489792347, "anger": 0.005552111193537712, "sadness": 0.07749804109334946, "contempt": 0.02289128489792347, "neutral": 0.8858455419540405, "happiness": 0.004032834433019161}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:41-Artumirapriscila-2017-06-19-08:08:44.png$[{"scores": {"fear": 0.0005157959531061351, "surprise": 0.0034777733962982893, "disgust": 0.013011585921049118, "anger": 0.0014136475510895252, "sadness": 0.025689957663416862, "contempt": 0.013011585921049118, "neutral": 0.9294671416282654, "happiness": 0.026424100622534752}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:43-Artumirapriscila-2017-06-19-08:08:46.png$[{"scores": {"fear": 0.0006405542953871191, "surprise": 0.002061514649540186, "disgust": 0.020709244534373283, "anger": 0.003266557352617383, "sadness": 0.058042317628860474, "contempt": 0.020709244534373283, "neutral": 0.9037039279937744, "happiness": 0.011575977317988873}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:45-Artumirapriscila-2017-06-19-08:08:48.png$[{"scores": {"fear": 0.0007102296804077923, "surprise": 0.0032661559525877237, "disgust": 0.029003558680415154, "anger": 0.003217203076928854, "sadness": 0.03588853031396866, "contempt": 0.029003558680415154, "neutral": 0.9218962788581848, "happiness": 0.006018106359988451}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:47-Artumirapriscila-2017-06-19-08:08:50.png$[{"scores": {"fear": 0.0004817314329557121, "surprise": 0.002544446848332882, "disgust": 0.016471577808260918, "anger": 0.0023584794253110886, "sadness": 0.023653026670217514, "contempt": 0.016471577808260918, "neutral": 0.9506521821022034, "happiness": 0.0038385100197046995}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:49-Artumirapriscila-2017-06-19-08:08:52.png$[{"scores": {"fear": 0.0006081952597014606, "surprise": 0.0027742485981434584, "disgust": 0.013769197277724743, "anger": 0.0028440586756914854, "sadness": 0.029040491208434105, "contempt": 0.013769197277724743, "neutral": 0.9468144178390503, "happiness": 0.00414940295740962}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:51-Artumirapriscila-2017-06-19-08:08:54.png$[{"scores": {"fear": 0.0005450219032354653, "surprise": 0.0019324703607708216, "disgust": 0.010859577916562557, "anger": 0.002710095839574933, "sadness": 0.023431692272424698, "contempt": 0.010859577916562557, "neutral": 0.9572451114654541, "happiness": 0.0032760780304670334}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:53-Artumirapriscila-2017-06-19-08:08:56.png$[{"scores": {"fear": 0.0009118903544731438, "surprise": 0.004761002026498318, "disgust": 0.03240136057138443, "anger": 0.004358410369604826, "sadness": 0.029330067336559296, "contempt": 0.03240136057138443, "neutral": 0.9115365147590637, "happiness": 0.0167007427662611}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:55-Artumirapriscila-2017-06-19-08:08:58.png$[{"scores": {"fear": 0.0010812081163749099, "surprise": 0.0029279037844389677, "disgust": 0.01514403149485588, "anger": 0.0039488463662564754, "sadness": 0.039483338594436646, "contempt": 0.01514403149485588, "neutral": 0.928097128868103, "happiness": 0.009317487478256226}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:57-Artumirapriscila-2017-06-19-08:09:00.png$[{"scores": {"fear": 0.0017791526624932885, "surprise": 0.0021344120614230633, "disgust": 0.01900218427181244, "anger": 0.005617241375148296, "sadness": 0.052592746913433075, "contempt": 0.01900218427181244, "neutral": 0.9143937230110168, "happiness": 0.004480482544749975}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
8:08:59-Artumirapriscila-2017-06-19-08:09:02.png$[{"scores": {"fear": 0.03133854269981384, "surprise": 0.07085356116294861, "disgust": 0.1679738461971283, "anger": 0.030578898265957832, "sadness": 0.06608504801988602, "contempt": 0.1679738461971283, "neutral": 0.6104806065559387, "happiness": 0.022689519450068474}, "faceRectangle": {"width": 529, "height": 307, "left": 52, "top": 275}}]
