14:39:05-vitorvasconcelos-2017-06-19-13:39:23.png$[{"scores": {"fear": 0.0009059199946932495, "surprise": 0.01753314770758152, "disgust": 0.15728193521499634, "anger": 0.0005793659365735948, "sadness": 0.0010539180366322398, "contempt": 0.15728193521499634, "neutral": 0.8050092458724976, "happiness": 0.01763644814491272}, "faceRectangle": {"width": 444, "height": 423, "left": 206, "top": 226}}]
14:39:07-vitorvasconcelos-2017-06-19-13:39:26.png$[]
14:39:09-vitorvasconcelos-2017-06-19-13:39:24.png$[]
14:39:11-vitorvasconcelos-2017-06-19-13:39:34.png$[{"scores": {"fear": 0.03115992806851864, "surprise": 0.008809838443994522, "disgust": 0.08334160596132278, "anger": 0.3185370862483978, "sadness": 0.09857200086116791, "contempt": 0.08334160596132278, "neutral": 0.45911240577697754, "happiness": 0.00046718050725758076}, "faceRectangle": {"width": 547, "height": 423, "left": 206, "top": 329}}]
14:39:13-vitorvasconcelos-2017-06-19-13:39:43.png$[{"scores": {"fear": 0.007185202557593584, "surprise": 0.0190797820687294, "disgust": 0.08315432816743851, "anger": 0.0364176481962204, "sadness": 0.03236352279782295, "contempt": 0.08315432816743851, "neutral": 0.8210856318473816, "happiness": 0.0007138917571865022}, "faceRectangle": {"width": 567, "height": 423, "left": 206, "top": 350}}]
14:39:15-vitorvasconcelos-2017-06-19-13:39:43.png$[{"scores": {"fear": 0.010904514230787754, "surprise": 0.04573626443743706, "disgust": 0.12446937710046768, "anger": 0.024792412295937538, "sadness": 0.02761915512382984, "contempt": 0.12446937710046768, "neutral": 0.7626020908355713, "happiness": 0.0038762246258556843}, "faceRectangle": {"width": 567, "height": 423, "left": 206, "top": 350}}]
14:39:17-vitorvasconcelos-2017-06-19-13:40:03.png$[{"scores": {"fear": 0.016529282554984093, "surprise": 0.026078226044774055, "disgust": 0.13827311992645264, "anger": 0.05947788432240486, "sadness": 0.04210755601525307, "contempt": 0.13827311992645264, "neutral": 0.7160347700119019, "happiness": 0.0014992101350799203}, "faceRectangle": {"width": 547, "height": 423, "left": 206, "top": 329}}]
14:39:19-vitorvasconcelos-2017-06-19-13:39:25.png$[{"scores": {"fear": 0.007177999243140221, "surprise": 0.011880390346050262, "disgust": 0.13330495357513428, "anger": 0.03635094314813614, "sadness": 0.028191933408379555, "contempt": 0.13330495357513428, "neutral": 0.7821688652038574, "happiness": 0.0009248513379134238}, "faceRectangle": {"width": 547, "height": 423, "left": 206, "top": 329}}]
14:39:21-vitorvasconcelos-2017-06-19-13:39:27.png$[{"scores": {"fear": 0.0003393395454622805, "surprise": 0.0023209049832075834, "disgust": 0.03483324497938156, "anger": 0.0012399781262502074, "sadness": 0.002305426634848118, "contempt": 0.03483324497938156, "neutral": 0.9588221907615662, "happiness": 0.00013887316163163632}, "faceRectangle": {"width": 464, "height": 444, "left": 226, "top": 246}}]
14:39:23-vitorvasconcelos-2017-06-19-13:40:10.png$[{"scores": {"fear": 0.014869404956698418, "surprise": 0.026867683976888657, "disgust": 0.11912441998720169, "anger": 0.04937387630343437, "sadness": 0.04193040356040001, "contempt": 0.11912441998720169, "neutral": 0.7442071437835693, "happiness": 0.0036271086428314447}, "faceRectangle": {"width": 423, "height": 465, "left": 247, "top": 205}}]
14:39:25-vitorvasconcelos-2017-06-19-13:39:29.png$[{"scores": {"fear": 0.0010643716668710113, "surprise": 0.026181869208812714, "disgust": 0.008175980299711227, "anger": 0.0011325597297400236, "sadness": 0.0029410463757812977, "contempt": 0.008175980299711227, "neutral": 0.9597657322883606, "happiness": 0.0007384596974588931}, "faceRectangle": {"width": 464, "height": 465, "left": 247, "top": 246}}]
14:39:27-vitorvasconcelos-2017-06-19-13:39:31.png$[{"scores": {"fear": 0.0010662912391126156, "surprise": 0.007746592629700899, "disgust": 0.014408853836357594, "anger": 0.002304220572113991, "sadness": 0.008383647538721561, "contempt": 0.014408853836357594, "neutral": 0.9656471014022827, "happiness": 0.0004432744171936065}, "faceRectangle": {"width": 464, "height": 465, "left": 247, "top": 246}}]
14:39:29-vitorvasconcelos-2017-06-19-13:39:33.png$[{"scores": {"fear": 0.0011145483003929257, "surprise": 0.009161429479718208, "disgust": 0.011943134479224682, "anger": 0.0017567513277754188, "sadness": 0.0076820156536996365, "contempt": 0.011943134479224682, "neutral": 0.9676592350006104, "happiness": 0.0006829079356975853}, "faceRectangle": {"width": 464, "height": 465, "left": 247, "top": 246}}]
14:39:31-vitorvasconcelos-2017-06-19-13:39:36.png$[{"scores": {"fear": 0.0009554977877996862, "surprise": 0.0017331837443634868, "disgust": 0.010853132233023643, "anger": 0.00662646908313036, "sadness": 0.017354872077703476, "contempt": 0.010853132233023643, "neutral": 0.9616562128067017, "happiness": 0.0008206397760659456}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:33-vitorvasconcelos-2017-06-19-13:40:13.png$[{"scores": {"fear": 0.001101041561923921, "surprise": 0.00220882217399776, "disgust": 0.005989488679915667, "anger": 0.005003202706575394, "sadness": 0.014454151503741741, "contempt": 0.005989488679915667, "neutral": 0.9707090854644775, "happiness": 0.0005341793294064701}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:35-vitorvasconcelos-2017-06-19-13:39:37.png$[{"scores": {"fear": 0.0010700443526729941, "surprise": 0.002002733526751399, "disgust": 0.006804431788623333, "anger": 0.0053404876962304115, "sadness": 0.013971103355288506, "contempt": 0.006804431788623333, "neutral": 0.9701601266860962, "happiness": 0.0006509977392852306}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:37-vitorvasconcelos-2017-06-19-13:39:40.png$[{"scores": {"fear": 0.001045077689923346, "surprise": 0.0024086283519864082, "disgust": 0.007632430177181959, "anger": 0.007092404179275036, "sadness": 0.014974444173276424, "contempt": 0.007632430177181959, "neutral": 0.965621292591095, "happiness": 0.001225799322128296}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:39-vitorvasconcelos-2017-06-19-13:39:42.png$[{"scores": {"fear": 0.0009865910978987813, "surprise": 0.002363810548558831, "disgust": 0.006989320740103722, "anger": 0.007342509459704161, "sadness": 0.01542939618229866, "contempt": 0.006989320740103722, "neutral": 0.9659296274185181, "happiness": 0.0009588001412339509}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:41-vitorvasconcelos-2017-06-19-13:39:43.png$[{"scores": {"fear": 0.001090835314244032, "surprise": 0.0026539864484220743, "disgust": 0.004891857970505953, "anger": 0.007657872512936592, "sadness": 0.012755789794027805, "contempt": 0.004891857970505953, "neutral": 0.9698755741119385, "happiness": 0.0010740780271589756}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:43-vitorvasconcelos-2017-06-19-13:39:46.png$[{"scores": {"fear": 0.0013410478131845593, "surprise": 0.004328544717282057, "disgust": 0.008782654069364071, "anger": 0.009512378834187984, "sadness": 0.011070516891777515, "contempt": 0.008782654069364071, "neutral": 0.9639564156532288, "happiness": 0.0010084694949910045}, "faceRectangle": {"width": 480, "height": 480, "left": 226, "top": 225}}]
14:39:45-vitorvasconcelos-2017-06-19-13:39:53.png$[{"scores": {"fear": 0.09017389267683029, "surprise": 0.046982280910015106, "disgust": 0.26264819502830505, "anger": 0.3459743559360504, "sadness": 0.04237861931324005, "contempt": 0.26264819502830505, "neutral": 0.20968541502952576, "happiness": 0.002157212235033512}, "faceRectangle": {"width": 423, "height": 465, "left": 247, "top": 205}}]
14:39:47-vitorvasconcelos-2017-06-19-13:39:49.png$[{"scores": {"fear": 0.023582495748996735, "surprise": 0.00502815842628479, "disgust": 0.01058239210397005, "anger": 0.9088553190231323, "sadness": 0.02138878032565117, "contempt": 0.01058239210397005, "neutral": 0.030385414138436317, "happiness": 0.0001774114352883771}, "faceRectangle": {"width": 464, "height": 480, "left": 268, "top": 246}}]
14:39:49-vitorvasconcelos-2017-06-19-13:39:55.png$[]
14:39:51-vitorvasconcelos-2017-06-19-13:39:55.png$[]
14:39:53-vitorvasconcelos-2017-06-19-13:39:59.png$[{"scores": {"fear": 0.0038150150794535875, "surprise": 0.010490030981600285, "disgust": 0.04897943511605263, "anger": 0.003432321595028043, "sadness": 0.004605559632182121, "contempt": 0.04897943511605263, "neutral": 0.9278712868690491, "happiness": 0.0008063276181928813}, "faceRectangle": {"width": 505, "height": 423, "left": 206, "top": 288}}]
14:39:55-vitorvasconcelos-2017-06-19-13:40:00.png$[{"scores": {"fear": 0.020629607141017914, "surprise": 0.0025280164554715157, "disgust": 0.006087951362133026, "anger": 0.1284758448600769, "sadness": 0.21028994023799896, "contempt": 0.006087951362133026, "neutral": 0.6315279006958008, "happiness": 0.0004607505688909441}, "faceRectangle": {"width": 526, "height": 480, "left": 288, "top": 308}}]
14:39:57-vitorvasconcelos-2017-06-19-13:40:46.png$[{"scores": {"fear": 0.0009709831792861223, "surprise": 0.0050004273653030396, "disgust": 0.018699079751968384, "anger": 0.0024257164914160967, "sadness": 0.00407181354239583, "contempt": 0.018699079751968384, "neutral": 0.9686331152915955, "happiness": 0.00019886301015503705}, "faceRectangle": {"width": 485, "height": 465, "left": 247, "top": 267}}]
14:39:59-vitorvasconcelos-2017-06-19-13:40:02.png$[{"scores": {"fear": 0.05832229182124138, "surprise": 0.10129332542419434, "disgust": 0.11837201565504074, "anger": 0.023035928606987, "sadness": 0.02677939087152481, "contempt": 0.11837201565504074, "neutral": 0.6664643883705139, "happiness": 0.005732661113142967}, "faceRectangle": {"width": 505, "height": 444, "left": 226, "top": 288}}]
14:40:01-vitorvasconcelos-2017-06-19-13:40:05.png$[{"scores": {"fear": 0.14872191846370697, "surprise": 0.22780440747737885, "disgust": 0.07722106575965881, "anger": 0.03605200722813606, "sadness": 0.13486717641353607, "contempt": 0.07722106575965881, "neutral": 0.32113099098205566, "happiness": 0.05420248210430145}, "faceRectangle": {"width": 547, "height": 444, "left": 226, "top": 329}}]
14:40:03-vitorvasconcelos-2017-06-19-13:40:07.png$[{"scores": {"fear": 0.3345448076725006, "surprise": 0.07781918346881866, "disgust": 0.09856024384498596, "anger": 0.07714425027370453, "sadness": 0.16437308490276337, "contempt": 0.09856024384498596, "neutral": 0.24361324310302734, "happiness": 0.00394522026181221}, "faceRectangle": {"width": 423, "height": 444, "left": 226, "top": 205}}]
14:40:05-vitorvasconcelos-2017-06-19-13:40:54.png$[{"scores": {"fear": 0.0063860053196549416, "surprise": 0.017423545941710472, "disgust": 0.014586616307497025, "anger": 0.011872317641973495, "sadness": 0.03372230380773544, "contempt": 0.014586616307497025, "neutral": 0.8928307294845581, "happiness": 0.023178448900580406}, "faceRectangle": {"width": 464, "height": 480, "left": 288, "top": 246}}]
14:40:07-vitorvasconcelos-2017-06-19-13:40:09.png$[{"scores": {"fear": 0.006490897852927446, "surprise": 0.01230439729988575, "disgust": 0.009870966896414757, "anger": 0.014948460273444653, "sadness": 0.023662183433771133, "contempt": 0.009870966896414757, "neutral": 0.9317803382873535, "happiness": 0.0009427408804185688}, "faceRectangle": {"width": 485, "height": 480, "left": 288, "top": 267}}]
