14:38:06-juliosousa-2017-06-19-13:39:17.png$[{"scores": {"fear": 0.0006314253550954163, "surprise": 0.003833201713860035, "disgust": 0.00689683435484767, "anger": 0.0012554452987387776, "sadness": 0.00896050501614809, "contempt": 0.00689683435484767, "neutral": 0.96297687292099, "happiness": 0.015445665456354618}, "faceRectangle": {"width": 406, "height": 390, "left": 203, "top": 220}}]
14:38:08-juliosousa-2017-06-19-13:39:20.png$[{"scores": {"fear": 0.00028440612368285656, "surprise": 0.0014625005424022675, "disgust": 0.007039827294647694, "anger": 0.0013023557839915156, "sadness": 0.0018139390740543604, "contempt": 0.007039827294647694, "neutral": 0.9857914447784424, "happiness": 0.0023055325727909803}, "faceRectangle": {"width": 444, "height": 423, "left": 206, "top": 226}}]
14:38:10-juliosousa-2017-06-19-13:39:20.png$[{"scores": {"fear": 0.0004918458289466798, "surprise": 0.001961995381861925, "disgust": 0.05434426665306091, "anger": 0.001192506984807551, "sadness": 0.004519626963883638, "contempt": 0.05434426665306091, "neutral": 0.9337111115455627, "happiness": 0.003778649028390646}, "faceRectangle": {"width": 464, "height": 423, "left": 206, "top": 246}}]
14:38:12-juliosousa-2017-06-19-13:39:18.png$[{"scores": {"fear": 0.000798436114564538, "surprise": 0.007856152951717377, "disgust": 0.02879996970295906, "anger": 0.0009388717589899898, "sadness": 0.0028134582098573446, "contempt": 0.02879996970295906, "neutral": 0.950315535068512, "happiness": 0.008477608673274517}, "faceRectangle": {"width": 423, "height": 444, "left": 226, "top": 205}}]
14:38:14-juliosousa-2017-06-19-13:39:22.png$[{"scores": {"fear": 0.0003593446162994951, "surprise": 0.005829350557178259, "disgust": 0.0037065972574055195, "anger": 0.0002325356617802754, "sadness": 0.0019084851955994964, "contempt": 0.0037065972574055195, "neutral": 0.970103919506073, "happiness": 0.017859753221273422}, "faceRectangle": {"width": 444, "height": 465, "left": 247, "top": 226}}]
14:38:16-juliosousa-2017-06-19-13:39:25.png$[{"scores": {"fear": 0.0011208904907107353, "surprise": 0.01963231712579727, "disgust": 0.1125931441783905, "anger": 0.0015169921098276973, "sadness": 0.002389668021351099, "contempt": 0.1125931441783905, "neutral": 0.8515782952308655, "happiness": 0.011168762110173702}, "faceRectangle": {"width": 444, "height": 444, "left": 226, "top": 226}}]
14:38:18-juliosousa-2017-06-19-13:39:29.png$[{"scores": {"fear": 0.0009491745731793344, "surprise": 0.008559668436646461, "disgust": 0.008652245625853539, "anger": 0.0010863783536478877, "sadness": 0.003097365377470851, "contempt": 0.008652245625853539, "neutral": 0.9535140991210938, "happiness": 0.024141062051057816}, "faceRectangle": {"width": 444, "height": 465, "left": 247, "top": 226}}]
14:38:20-juliosousa-2017-06-19-13:39:29.png$[{"scores": {"fear": 9.45236170082353e-05, "surprise": 0.017584383487701416, "disgust": 0.0005418040091171861, "anger": 4.46005942649208e-05, "sadness": 0.00016374417464248836, "contempt": 0.0005418040091171861, "neutral": 0.9504972696304321, "happiness": 0.03107369691133499}, "faceRectangle": {"width": 423, "height": 465, "left": 247, "top": 205}}]
14:38:22-juliosousa-2017-06-19-13:39:30.png$[{"scores": {"fear": 0.0007619989919476211, "surprise": 0.019294608384370804, "disgust": 0.004291083198040724, "anger": 0.00042538883280940354, "sadness": 0.0008917072555050254, "contempt": 0.004291083198040724, "neutral": 0.9491356611251831, "happiness": 0.025199510157108307}, "faceRectangle": {"width": 444, "height": 465, "left": 247, "top": 226}}]
14:38:24-juliosousa-2017-06-19-13:39:30.png$[{"scores": {"fear": 0.0001823036145651713, "surprise": 0.0034840123262256384, "disgust": 0.0011825284454971552, "anger": 0.00032529953750781715, "sadness": 0.0022638621740043163, "contempt": 0.0011825284454971552, "neutral": 0.9890742897987366, "happiness": 0.0034877657890319824}, "faceRectangle": {"width": 464, "height": 444, "left": 226, "top": 246}}]
14:38:26-juliosousa-2017-06-19-13:39:34.png$[{"scores": {"fear": 0.0001003769866656512, "surprise": 0.002813992090523243, "disgust": 0.004515569191426039, "anger": 0.00024832860799506307, "sadness": 0.0007059911731630564, "contempt": 0.004515569191426039, "neutral": 0.9859967827796936, "happiness": 0.005619009491056204}, "faceRectangle": {"width": 444, "height": 465, "left": 247, "top": 226}}]
14:38:28-juliosousa-2017-06-19-13:39:36.png$[{"scores": {"fear": 0.00022319481649901718, "surprise": 0.0016781602753326297, "disgust": 0.0293443463742733, "anger": 0.0010556855704635382, "sadness": 0.003722053486853838, "contempt": 0.0293443463742733, "neutral": 0.9564282298088074, "happiness": 0.007548406254500151}, "faceRectangle": {"width": 464, "height": 444, "left": 226, "top": 246}}]
14:38:30-juliosousa-2017-06-19-13:39:39.png$[{"scores": {"fear": 0.00014753032883163542, "surprise": 0.0026745048817247152, "disgust": 0.00551600893959403, "anger": 0.000395086215576157, "sadness": 0.0010004917858168483, "contempt": 0.00551600893959403, "neutral": 0.984675943851471, "happiness": 0.00559042114764452}, "faceRectangle": {"width": 444, "height": 465, "left": 247, "top": 226}}]
14:38:32-juliosousa-2017-06-19-13:39:40.png$[{"scores": {"fear": 0.0003130398108623922, "surprise": 0.009278134442865849, "disgust": 0.0014430653536692262, "anger": 0.00017634403775446117, "sadness": 0.0008297977619804442, "contempt": 0.0014430653536692262, "neutral": 0.9059910178184509, "happiness": 0.08196858316659927}, "faceRectangle": {"width": 444, "height": 480, "left": 268, "top": 226}}]
14:38:34-juliosousa-2017-06-19-13:39:41.png$[{"scores": {"fear": 0.0008583046146668494, "surprise": 0.0018365061841905117, "disgust": 0.01258260477334261, "anger": 0.0030064184684306383, "sadness": 0.01804719679057598, "contempt": 0.01258260477334261, "neutral": 0.9613001346588135, "happiness": 0.0023688720539212227}, "faceRectangle": {"width": 406, "height": 390, "left": 203, "top": 220}}]
14:38:36-juliosousa-2017-06-19-13:39:42.png$[{"scores": {"fear": 0.024037450551986694, "surprise": 0.05554896220564842, "disgust": 0.06044229120016098, "anger": 0.01177973859012127, "sadness": 0.04168395325541496, "contempt": 0.06044229120016098, "neutral": 0.7923513650894165, "happiness": 0.014156240038573742}, "faceRectangle": {"width": 456, "height": 384, "left": 223, "top": 295}}]
14:38:38-juliosousa-2017-06-19-13:39:43.png$[{"scores": {"fear": 0.006844588089734316, "surprise": 0.023817043751478195, "disgust": 0.055409304797649384, "anger": 0.004708787892013788, "sadness": 0.051049523055553436, "contempt": 0.055409304797649384, "neutral": 0.7861269116401672, "happiness": 0.072043776512146}, "faceRectangle": {"width": 424, "height": 424, "left": 237, "top": 237}}]
14:38:40-juliosousa-2017-06-19-13:39:47.png$[{"scores": {"fear": 0.0014697894221171737, "surprise": 0.0025651762261986732, "disgust": 0.038121677935123444, "anger": 0.0034067854285240173, "sadness": 0.008526700548827648, "contempt": 0.038121677935123444, "neutral": 0.9442586898803711, "happiness": 0.0016511873109266162}, "faceRectangle": {"width": 358, "height": 418, "left": 279, "top": 219}}]
14:38:42-juliosousa-2017-06-19-13:39:47.png$[{"scores": {"fear": 0.00017579735140316188, "surprise": 0.0053235688246786594, "disgust": 0.0045903390273451805, "anger": 0.00018983334302902222, "sadness": 0.00042764595127664506, "contempt": 0.0045903390273451805, "neutral": 0.9317492842674255, "happiness": 0.057543423026800156}, "faceRectangle": {"width": 424, "height": 441, "left": 254, "top": 237}}]
14:38:44-juliosousa-2017-06-19-13:39:52.png$[{"scores": {"fear": 0.0001739078143145889, "surprise": 0.033980436623096466, "disgust": 0.0027888771146535873, "anger": 5.0182319682789966e-05, "sadness": 0.00010647412273101509, "contempt": 0.0027888771146535873, "neutral": 0.7215339541435242, "happiness": 0.2413661926984787}, "faceRectangle": {"width": 464, "height": 480, "left": 268, "top": 246}}]
14:38:46-juliosousa-2017-06-19-13:39:51.png$[{"scores": {"fear": 0.005193524528294802, "surprise": 0.06913988292217255, "disgust": 0.026538606733083725, "anger": 0.0017961978446692228, "sadness": 0.0019220543326810002, "contempt": 0.026538606733083725, "neutral": 0.8870304822921753, "happiness": 0.008379198610782623}, "faceRectangle": {"width": 444, "height": 480, "left": 268, "top": 226}}]
14:38:48-juliosousa-2017-06-19-13:39:54.png$[]
14:38:50-juliosousa-2017-06-19-13:39:56.png$[{"scores": {"fear": 0.001780558843165636, "surprise": 0.01708086207509041, "disgust": 0.05035857856273651, "anger": 0.0026628104969859123, "sadness": 0.00431072199717164, "contempt": 0.05035857856273651, "neutral": 0.9045848846435547, "happiness": 0.019221646711230278}, "faceRectangle": {"width": 413, "height": 456, "left": 295, "top": 252}}]
14:38:52-juliosousa-2017-06-19-13:39:51.png$[]
14:38:54-juliosousa-2017-06-19-13:40:02.png$[]
14:38:56-juliosousa-2017-06-19-13:40:01.png$[]
14:38:58-juliosousa-2017-06-19-13:39:55.png$[]
14:39:00-juliosousa-2017-06-19-13:40:08.png$[]
14:39:02-juliosousa-2017-06-19-13:40:14.png$[]
14:39:04-juliosousa-2017-06-19-13:39:59.png$[]
14:39:06-juliosousa-2017-06-19-13:40:11.png$[]
14:39:08-juliosousa-2017-06-19-13:40:03.png$[]
14:39:10-juliosousa-2017-06-19-13:40:21.png$[{"scores": {"fear": 0.0076768421567976475, "surprise": 0.05660877749323845, "disgust": 0.01506632100790739, "anger": 0.002638793783262372, "sadness": 0.01870528981089592, "contempt": 0.01506632100790739, "neutral": 0.8894543647766113, "happiness": 0.009849583730101585}, "faceRectangle": {"width": 444, "height": 480, "left": 309, "top": 226}}]
14:39:12-juliosousa-2017-06-19-13:40:23.png$[]
14:39:14-juliosousa-2017-06-19-13:40:07.png$[]
14:39:16-juliosousa-2017-06-19-13:40:12.png$[]
14:39:18-juliosousa-2017-06-19-13:40:31.png$[]
14:39:20-juliosousa-2017-06-19-13:40:36.png$[]
14:39:22-juliosousa-2017-06-19-13:40:17.png$[]
14:39:24-juliosousa-2017-06-19-13:40:38.png$[]
14:39:26-juliosousa-2017-06-19-13:40:24.png$[{"scores": {"fear": 0.0012593327555805445, "surprise": 0.005186545662581921, "disgust": 0.004613783210515976, "anger": 0.0007066665566526353, "sadness": 0.0043457322753965855, "contempt": 0.004613783210515976, "neutral": 0.9805880188941956, "happiness": 0.00329982815310359}, "faceRectangle": {"width": 444, "height": 480, "left": 309, "top": 226}}]
14:39:28-juliosousa-2017-06-19-13:40:39.png$[]
14:39:30-juliosousa-2017-06-19-13:40:47.png$[]
14:39:32-juliosousa-2017-06-19-13:40:29.png$[]
14:39:34-juliosousa-2017-06-19-13:40:37.png$[]
14:39:36-juliosousa-2017-06-19-13:41:02.png$[]
14:39:38-juliosousa-2017-06-19-13:41:01.png$[]
14:39:40-juliosousa-2017-06-19-13:40:42.png$[]
14:39:42-juliosousa-2017-06-19-13:41:00.png$[]
14:39:44-juliosousa-2017-06-19-13:40:52.png$[]
14:39:46-juliosousa-2017-06-19-13:40:47.png$[]
14:39:48-juliosousa-2017-06-19-13:40:55.png$[]
14:39:50-juliosousa-2017-06-19-13:41:19.png$[]
14:39:52-juliosousa-2017-06-19-13:41:04.png$[]
14:39:54-juliosousa-2017-06-19-13:41:01.png$[]
14:39:56-juliosousa-2017-06-19-13:41:24.png$[]
14:39:58-juliosousa-2017-06-19-13:41:08.png$[]
14:40:00-juliosousa-2017-06-19-13:41:27.png$[]
14:40:02-juliosousa-2017-06-19-13:41:24.png$[]
14:40:04-juliosousa-2017-06-19-13:41:16.png$[{"scores": {"fear": 0.08145111054182053, "surprise": 0.1024668961763382, "disgust": 0.12971855700016022, "anger": 0.06582734733819962, "sadness": 0.13730524480342865, "contempt": 0.12971855700016022, "neutral": 0.43592438101768494, "happiness": 0.04730646312236786}, "faceRectangle": {"width": 526, "height": 480, "left": 309, "top": 308}}]
14:40:06-juliosousa-2017-06-19-13:41:15.png$[{"scores": {"fear": 0.06173282116651535, "surprise": 0.112640880048275, "disgust": 0.08802571892738342, "anger": 0.03855845332145691, "sadness": 0.13075803220272064, "contempt": 0.08802571892738342, "neutral": 0.4372616112232208, "happiness": 0.13102245330810547}, "faceRectangle": {"width": 526, "height": 480, "left": 309, "top": 308}}]
