8:07:34-Ligiabarbosa-2017-06-19-08:07:35.png$[{"scores": {"fear": 0.0007184171117842197, "surprise": 0.02097884751856327, "disgust": 0.020764751359820366, "anger": 0.00040085107320919633, "sadness": 0.0008869435405358672, "contempt": 0.020764751359820366, "neutral": 0.9459753036499023, "happiness": 0.01027487963438034}, "faceRectangle": {"width": 430, "height": 431, "left": 176, "top": 175}}]
8:07:38-Ligiabarbosa-2017-06-19-08:07:39.png$[{"scores": {"fear": 0.12730588018894196, "surprise": 0.18371915817260742, "disgust": 0.3085622191429138, "anger": 0.01727072149515152, "sadness": 0.007681397255510092, "contempt": 0.3085622191429138, "neutral": 0.024164438247680664, "happiness": 0.3312961459159851}, "faceRectangle": {"width": 307, "height": 307, "left": 52, "top": 52}}]
8:07:40-Ligiabarbosa-2017-06-19-08:07:41.png$[{"scores": {"fear": 0.1699332296848297, "surprise": 0.345385879278183, "disgust": 0.1957169622182846, "anger": 0.05352843180298805, "sadness": 0.018465878441929817, "contempt": 0.1957169622182846, "neutral": 0.18447095155715942, "happiness": 0.03249867632985115}, "faceRectangle": {"width": 480, "height": 357, "left": 102, "top": 225}}]
8:07:42-Ligiabarbosa-2017-06-19-08:07:43.png$[{"scores": {"fear": 0.004896312952041626, "surprise": 0.027999790385365486, "disgust": 0.6115134954452515, "anger": 0.007894515991210938, "sadness": 0.006424746010452509, "contempt": 0.6115134954452515, "neutral": 0.33635324239730835, "happiness": 0.0049179899506270885}, "faceRectangle": {"width": 514, "height": 395, "left": 96, "top": 214}}]
8:07:44-Ligiabarbosa-2017-06-19-08:07:45.png$[{"scores": {"fear": 0.008467315696179867, "surprise": 0.09203175455331802, "disgust": 0.31672772765159607, "anger": 0.007141385693103075, "sadness": 0.0025030304677784443, "contempt": 0.31672772765159607, "neutral": 0.5658692121505737, "happiness": 0.007259597536176443}, "faceRectangle": {"width": 454, "height": 425, "left": 126, "top": 155}}]
8:07:46-Ligiabarbosa-2017-06-19-08:07:47.png$[{"scores": {"fear": 0.006277370732277632, "surprise": 0.0515650138258934, "disgust": 0.26159313321113586, "anger": 0.010576432570815086, "sadness": 0.006487305276095867, "contempt": 0.26159313321113586, "neutral": 0.6530525088310242, "happiness": 0.010448330081999302}, "faceRectangle": {"width": 425, "height": 425, "left": 126, "top": 125}}]
8:07:50-Ligiabarbosa-2017-06-19-08:07:51.png$[{"scores": {"fear": 0.005640729330480099, "surprise": 0.07912825047969818, "disgust": 0.42517831921577454, "anger": 0.009825261309742928, "sadness": 0.00481277285143733, "contempt": 0.42517831921577454, "neutral": 0.4645906686782837, "happiness": 0.010823936201632023}, "faceRectangle": {"width": 425, "height": 425, "left": 126, "top": 125}}]
8:07:52-Ligiabarbosa-2017-06-19-08:07:53.png$[{"scores": {"fear": 0.008557625114917755, "surprise": 0.12809649109840393, "disgust": 0.3633275628089905, "anger": 0.006623852998018265, "sadness": 0.00379072199575603, "contempt": 0.3633275628089905, "neutral": 0.4811094403266907, "happiness": 0.00849432498216629}, "faceRectangle": {"width": 425, "height": 425, "left": 126, "top": 125}}]
8:07:58-Ligiabarbosa-2017-06-19-08:07:59.png$[{"scores": {"fear": 0.3305763304233551, "surprise": 0.2370419204235077, "disgust": 0.22843030095100403, "anger": 0.035980287939310074, "sadness": 0.043827224522829056, "contempt": 0.22843030095100403, "neutral": 0.10948022454977036, "happiness": 0.014663692563772202}, "faceRectangle": {"width": 425, "height": 455, "left": 155, "top": 125}}]
8:08:02-Ligiabarbosa-2017-06-19-08:08:03.png$[{"scores": {"fear": 0.007740307599306107, "surprise": 0.03988500311970711, "disgust": 0.18457144498825073, "anger": 0.009377753362059593, "sadness": 0.008657687343657017, "contempt": 0.18457144498825073, "neutral": 0.7468160390853882, "happiness": 0.0029518036171793938}, "faceRectangle": {"width": 425, "height": 455, "left": 155, "top": 125}}]
8:08:04-Ligiabarbosa-2017-06-19-08:08:05.png$[{"scores": {"fear": 0.0024305989500135183, "surprise": 0.046476371586322784, "disgust": 0.16700604557991028, "anger": 0.0023150043562054634, "sadness": 0.0022350165527313948, "contempt": 0.16700604557991028, "neutral": 0.7754319906234741, "happiness": 0.004104881547391415}, "faceRectangle": {"width": 425, "height": 455, "left": 155, "top": 125}}]
