13:36:10-Amandacruz-2017-06-19-13:36:16.png$[{"scores": {"fear": 0.0032466466072946787, "surprise": 0.04196146875619888, "disgust": 0.0072706518694758415, "anger": 0.0023998813703656197, "sadness": 0.016343537718057632, "contempt": 0.0072706518694758415, "neutral": 0.8976396918296814, "happiness": 0.031138135120272636}, "faceRectangle": {"width": 423, "height": 300, "left": 82, "top": 205}}]
13:36:12-Amandacruz-2017-06-19-13:36:25.png$[{"scores": {"fear": 0.0005611739470623434, "surprise": 0.009717832319438457, "disgust": 0.0037937720771878958, "anger": 0.0004415762086864561, "sadness": 0.010740535333752632, "contempt": 0.0037937720771878958, "neutral": 0.9636118412017822, "happiness": 0.01113328617066145}, "faceRectangle": {"width": 382, "height": 300, "left": 82, "top": 164}}]
13:36:14-Amandacruz-2017-06-19-13:36:21.png$[{"scores": {"fear": 0.0009969990933313966, "surprise": 0.01392668578773737, "disgust": 0.005699239671230316, "anger": 0.0010834663407877088, "sadness": 0.003022491931915283, "contempt": 0.005699239671230316, "neutral": 0.9714469909667969, "happiness": 0.0038240996655076742}, "faceRectangle": {"width": 406, "height": 307, "left": 52, "top": 151}}]
13:36:16-Amandacruz-2017-06-19-13:36:32.png$[{"scores": {"fear": 0.006516499910503626, "surprise": 0.5091577172279358, "disgust": 0.02407129295170307, "anger": 0.0029164026491343975, "sadness": 0.0010626957518979907, "contempt": 0.02407129295170307, "neutral": 0.4314157962799072, "happiness": 0.02485962025821209}, "faceRectangle": {"width": 444, "height": 320, "left": 102, "top": 226}}, {"scores": {"fear": 0.18384531140327454, "surprise": 0.03676191344857216, "disgust": 0.010725962929427624, "anger": 0.10288146883249283, "sadness": 0.17876026034355164, "contempt": 0.010725962929427624, "neutral": 0.29158589243888855, "happiness": 0.19543911516666412}, "faceRectangle": {"width": 203, "height": 229, "left": 122, "top": 97}}]
13:36:18-Amandacruz-2017-06-19-13:36:32.png$[{"scores": {"fear": 0.0025588804855942726, "surprise": 0.01164909265935421, "disgust": 0.00638017849996686, "anger": 0.0021907752379775047, "sadness": 0.00479888916015625, "contempt": 0.00638017849996686, "neutral": 0.9066294431686401, "happiness": 0.06579279154539108}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
13:36:20-Amandacruz-2017-06-19-13:36:25.png$[{"scores": {"fear": 0.00672203628346324, "surprise": 0.010017748922109604, "disgust": 0.010066705755889416, "anger": 0.009588835760951042, "sadness": 0.10988170653581619, "contempt": 0.010066705755889416, "neutral": 0.8467487096786499, "happiness": 0.006974327377974987}, "faceRectangle": {"width": 455, "height": 307, "left": 52, "top": 200}}]
13:36:22-Amandacruz-2017-06-19-13:36:48.png$[{"scores": {"fear": 0.0034771154168993235, "surprise": 0.011465112678706646, "disgust": 0.006667776964604855, "anger": 0.004025911446660757, "sadness": 0.11456159502267838, "contempt": 0.006667776964604855, "neutral": 0.8501525521278381, "happiness": 0.009649980813264847}, "faceRectangle": {"width": 455, "height": 332, "left": 77, "top": 200}}]
13:36:24-Amandacruz-2017-06-19-13:36:36.png$[{"scores": {"fear": 0.0027007407043129206, "surprise": 0.036535538733005524, "disgust": 0.007787701208144426, "anger": 0.0017319013131782413, "sadness": 0.012713484466075897, "contempt": 0.007787701208144426, "neutral": 0.8816529512405396, "happiness": 0.05687762796878815}, "faceRectangle": {"width": 455, "height": 332, "left": 77, "top": 200}}]
13:36:26-Amandacruz-2017-06-19-13:36:59.png$[{"scores": {"fear": 0.001163664273917675, "surprise": 0.018938681110739708, "disgust": 0.0008518557297065854, "anger": 0.001071763806976378, "sadness": 0.0025082204956561327, "contempt": 0.0008518557297065854, "neutral": 0.9330549240112305, "happiness": 0.04241080582141876}, "faceRectangle": {"width": 430, "height": 332, "left": 77, "top": 175}}]
13:36:28-Amandacruz-2017-06-19-13:37:09.png$[{"scores": {"fear": 0.02582569234073162, "surprise": 0.014743722975254059, "disgust": 0.004987023770809174, "anger": 0.012818044051527977, "sadness": 0.09074493497610092, "contempt": 0.004987023770809174, "neutral": 0.8310533761978149, "happiness": 0.01982712745666504}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:30-Amandacruz-2017-06-19-13:36:38.png$[{"scores": {"fear": 0.008776651695370674, "surprise": 0.02986920066177845, "disgust": 0.005886734463274479, "anger": 0.004567919299006462, "sadness": 0.009309854358434677, "contempt": 0.005886734463274479, "neutral": 0.8887148499488831, "happiness": 0.052874788641929626}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:32-Amandacruz-2017-06-19-13:37:22.png$[{"scores": {"fear": 0.0006969910464249551, "surprise": 0.03543398529291153, "disgust": 0.002384822117164731, "anger": 0.0003886274353135377, "sadness": 0.0019634622149169445, "contempt": 0.002384822117164731, "neutral": 0.8880383372306824, "happiness": 0.07109374552965164}, "faceRectangle": {"width": 430, "height": 332, "left": 77, "top": 175}}]
13:36:34-Amandacruz-2017-06-19-13:36:47.png$[{"scores": {"fear": 0.005975932814180851, "surprise": 0.01064050942659378, "disgust": 0.001177008030936122, "anger": 0.0027145473286509514, "sadness": 0.015172271989285946, "contempt": 0.001177008030936122, "neutral": 0.9298323392868042, "happiness": 0.034487284719944}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:36-Amandacruz-2017-06-19-13:36:46.png$[{"scores": {"fear": 0.025963708758354187, "surprise": 0.10886964946985245, "disgust": 0.002393960254266858, "anger": 0.010465402156114578, "sadness": 0.026541506871581078, "contempt": 0.002393960254266858, "neutral": 0.7993109822273254, "happiness": 0.0264547411352396}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:38-Amandacruz-2017-06-19-13:36:54.png$[{"scores": {"fear": 0.008715767413377762, "surprise": 0.02730623632669449, "disgust": 0.002583336317911744, "anger": 0.006599873304367065, "sadness": 0.013269947841763496, "contempt": 0.002583336317911744, "neutral": 0.9222817420959473, "happiness": 0.019243180751800537}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:40-Amandacruz-2017-06-19-13:36:58.png$[{"scores": {"fear": 0.015441937372088432, "surprise": 0.07278602570295334, "disgust": 0.004108088556677103, "anger": 0.007466613780707121, "sadness": 0.011736419051885605, "contempt": 0.004108088556677103, "neutral": 0.8661250472068787, "happiness": 0.02233586646616459}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:42-Amandacruz-2017-06-19-13:37:43.png$[]
13:36:44-Amandacruz-2017-06-19-13:37:01.png$[{"scores": {"fear": 0.046018727123737335, "surprise": 0.23236533999443054, "disgust": 0.005952195264399052, "anger": 0.012103233486413956, "sadness": 0.013948369771242142, "contempt": 0.005952195264399052, "neutral": 0.6700561046600342, "happiness": 0.01955600455403328}, "faceRectangle": {"width": 454, "height": 366, "left": 66, "top": 155}}]
13:36:46-Amandacruz-2017-06-19-13:38:44.png$[{"scores": {"fear": 0.0019329317146912217, "surprise": 0.07075492292642593, "disgust": 0.004364494699984789, "anger": 0.0023331965785473585, "sadness": 0.002305437810719013, "contempt": 0.004364494699984789, "neutral": 0.8791359663009644, "happiness": 0.03917304426431656}, "faceRectangle": {"width": 455, "height": 357, "left": 102, "top": 200}}]
13:36:48-Amandacruz-2017-06-19-13:38:52.png$[]
13:36:50-Amandacruz-2017-06-19-13:39:31.png$[]
13:36:52-Amandacruz-2017-06-19-13:38:07.png$[{"scores": {"fear": 0.013056011870503426, "surprise": 0.646690309047699, "disgust": 0.010262430645525455, "anger": 0.007044812198728323, "sadness": 0.0022024456411600113, "contempt": 0.010262430645525455, "neutral": 0.2531401216983795, "happiness": 0.06760380417108536}, "faceRectangle": {"width": 484, "height": 395, "left": 96, "top": 184}}]
13:36:54-Amandacruz-2017-06-19-13:38:52.png$[{"scores": {"fear": 0.003522020298987627, "surprise": 0.0967748686671257, "disgust": 0.005693356040865183, "anger": 0.0038173641078174114, "sadness": 0.005246971268206835, "contempt": 0.005693356040865183, "neutral": 0.84849613904953, "happiness": 0.036449309438467026}, "faceRectangle": {"width": 480, "height": 357, "left": 102, "top": 225}}]
13:36:56-Amandacruz-2017-06-19-13:39:06.png$[{"scores": {"fear": 0.000586559996008873, "surprise": 0.1457286775112152, "disgust": 0.0005721952766180038, "anger": 0.00013012041745241731, "sadness": 0.00013445731019601226, "contempt": 0.0005721952766180038, "neutral": 0.04465825483202934, "happiness": 0.8081897497177124}, "faceRectangle": {"width": 424, "height": 390, "left": 203, "top": 237}}]
13:36:58-Amandacruz-2017-06-19-13:37:37.png$[{"scores": {"fear": 0.0019811231177300215, "surprise": 0.26139724254608154, "disgust": 0.0014737023739144206, "anger": 0.0007046993123367429, "sadness": 0.0006508278311230242, "contempt": 0.0014737023739144206, "neutral": 0.29899123311042786, "happiness": 0.4348011314868927}, "faceRectangle": {"width": 464, "height": 361, "left": 144, "top": 246}}]
13:37:00-Amandacruz-2017-06-19-13:37:43.png$[{"scores": {"fear": 0.003575742244720459, "surprise": 0.1051960214972496, "disgust": 0.0032934071496129036, "anger": 0.0018987481016665697, "sadness": 0.0032449879217892885, "contempt": 0.0032934071496129036, "neutral": 0.7256027460098267, "happiness": 0.157188281416893}, "faceRectangle": {"width": 455, "height": 332, "left": 77, "top": 200}}]
13:37:02-Amandacruz-2017-06-19-13:37:43.png$[{"scores": {"fear": 0.0004033209406770766, "surprise": 0.007929710671305656, "disgust": 0.000680927187204361, "anger": 0.00041172897908836603, "sadness": 0.002000920008867979, "contempt": 0.000680927187204361, "neutral": 0.9404379725456238, "happiness": 0.0481354258954525}, "faceRectangle": {"width": 455, "height": 332, "left": 77, "top": 200}}]
13:37:04-Amandacruz-2017-06-19-13:38:03.png$[{"scores": {"fear": 0.0037091043777763844, "surprise": 0.05057588964700699, "disgust": 0.002297560917213559, "anger": 0.0040209549479186535, "sadness": 0.0031310096383094788, "contempt": 0.002297560917213559, "neutral": 0.8525618314743042, "happiness": 0.0837036669254303}, "faceRectangle": {"width": 455, "height": 357, "left": 102, "top": 200}}]
