19/6/2017-14:27:46;1;aluno2;1497896864768;click;questionario.html#;Q:16:H:1-2:C;input;219;445
19/6/2017-14:27:49;1;aluno2;1497896868046;click;questionario.html#;Q:17:H:1-2 list-group-item;a;91;584
19/6/2017-14:30:6;1;aluno2;1497897006739;click;questionario.html#;;label;228;330
19/6/2017-14:30:6;1;aluno2;1497897006811;click;questionario.html#;Q:17:H:1-2:A;input;228;330
19/6/2017-14:30:12;1;aluno2;1497897010568;click;questionario.html#;Q:18:H:1-2 list-group-item;a;88;636
19/6/2017-14:31:6;1;aluno2;1497897066579;click;questionario.html#;Q:18:H:1-2:B;input;231;582
19/6/2017-14:31:9;1;aluno2;1497897069220;click;questionario.html#;Q:19:H:1-2 list-group-item;a;104;569
19/6/2017-14:32:5;1;aluno2;1497897126067;click;questionario.html#;Q:19:H:1-2:E;input;231;446
19/6/2017-14:32:9;1;aluno2;1497897129276;click;questionario.html#;Q:20:H:1-2 list-group-item;a;113;546
19/6/2017-14:33:4;1;aluno2;1497897184326;click;questionario.html#;Q:20:H:1-2;p;228;284
19/6/2017-14:33:5;1;aluno2;1497897184999;click;questionario.html#;Q:20:H:1-2:A;input;233;302
19/6/2017-14:33:8;1;aluno2;1497897188527;click;questionario.html#;Q:21:H:1-2 list-group-item;a;113;496
19/6/2017-14:33:44;1;aluno2;1497897224261;click;questionario.html#;Q:21:H:1-2:C;input;221;372
19/6/2017-14:33:49;1;aluno2;1497897229910;click;questionario.html#;Q:22:H:1-2 list-group-item;a;88;569
19/6/2017-14:36:24;1;aluno2;1497897384163;click;questionario.html#;Q:23:H:1-2:A;input;229;307
19/6/2017-14:36:27;1;aluno2;1497897387575;click;questionario.html#;Q:24:H:1-2 list-group-item;a;137;759
19/6/2017-14:37:6;1;aluno2;1497897426326;click;questionario.html#;Q:24:H:1-2:D;input;232;725
19/6/2017-14:37:7;1;aluno2;1497897427494;click;questionario.html#;Q:24:H:1-2:C;input;222;718
19/6/2017-14:37:10;1;aluno2;1497897430642;click;questionario.html#;Q:25:H:1-2 list-group-item;a;160;563
19/6/2017-14:38:13;1;aluno2;1497897493762;click;questionario.html#;Q:25:H:1-2:B;input;231;406
19/6/2017-14:38:17;1;aluno2;1497897497483;click;questionario.html#;Q:27:H:1-2 list-group-item;a;120;730
19/6/2017-14:39:20;1;aluno2;1497897560689;click;questionario.html#;Q:27:H:1-2:D;input;233;453
19/6/2017-14:39:26;1;aluno2;1497897566608;click;questionario.html#;Q:28:H:1-2 list-group-item;a;83;395
19/6/2017-14:40:38;1;aluno2;1497897638244;click;questionario.html#;Q:28:H:1-2:E;input;226;578
19/6/2017-14:40:44;1;aluno2;1497897644186;click;questionario.html#;Q:29:H:1-2 list-group-item;a;147;656
19/6/2017-14:41:50;1;aluno2;1497897710021;click;questionario.html#;Q:29:H:1-2:D;input;230;425
19/6/2017-14:41:53;1;aluno2;1497897713838;click;questionario.html#;Q:30:H:1-2 list-group-item;a;123;590
19/6/2017-14:42:33;1;aluno2;1497897753410;click;questionario.html#;Q:30:H:1-2:C;input;227;384
19/6/2017-14:42:40;1;aluno2;1497897760324;click;questionario.html#;Q:31:H:1-2 list-group-item;a;133;232
19/6/2017-14:43:40;1;aluno2;1497897820681;click;questionario.html#;Q:31:H:1-2:A;input;231;402
19/6/2017-14:43:43;1;aluno2;1497897823757;click;questionario.html#;Q:32:H:1-2 list-group-item;a;116;543
