19/6/2017-14:49:11;1;aluno17;1497898164287;click;questionario.html#;Q:16:H:1-2:D;input;235;324
19/6/2017-14:49:14;1;aluno17;1497898166527;click;questionario.html#;;div;203;433
19/6/2017-14:49:17;1;aluno17;1497898169963;click;questionario.html#;Q:17:H:1-2 list-group-item;a;121;629
19/6/2017-14:51:8;1;aluno17;1497898280670;click;questionario.html#;;label;228;402
19/6/2017-14:51:8;1;aluno17;1497898280694;click;questionario.html#;Q:17:H:1-2:D;input;228;402
19/6/2017-14:51:15;1;aluno17;1497898286479;click;questionario.html#;container;div;195;498
19/6/2017-14:51:20;1;aluno17;1497898292601;click;questionario.html#;Q:18:H:1-2 list-group-item;a;138;338
19/6/2017-14:53:24;1;aluno17;1497898416712;click;questionario.html#;container;div;214;487
19/6/2017-14:53:25;1;aluno17;1497898417317;click;questionario.html#;Q:18:H:1-2:B;input;218;487
19/6/2017-14:53:25;1;aluno17;1497898417546;click;questionario.html#;Q:18:H:1-2:B;input;218;487
19/6/2017-14:53:27;1;aluno17;1497898420074;click;questionario.html#;container;div;205;653
19/6/2017-14:53:30;1;aluno17;1497898422918;click;questionario.html#;Q:19:H:1-2 list-group-item;a;128;682
19/6/2017-14:55:12;1;aluno17;1497898524824;click;questionario.html#;Q:19:H:1-2:A;input;217;300
19/6/2017-14:55:15;1;aluno17;1497898527930;click;questionario.html#;container;div;192;436
19/6/2017-14:55:20;1;aluno17;1497898532094;click;questionario.html#;Q:20:H:1-2 list-group-item;a;154;433
19/6/2017-14:58:40;1;aluno17;1497898733261;click;questionario.html#;Q:20:H:1-2:E;input;220;351
19/6/2017-14:58:41;1;aluno17;1497898734198;click;questionario.html#;container;div;210;373
19/6/2017-14:58:49;1;aluno17;1497898737600;click;questionario.html#;Q:21:H:1-2 list-group-item;a;154;148
19/6/2017-14:59:37;1;aluno17;1497898789931;click;questionario.html#;;label;370;361
19/6/2017-14:59:37;1;aluno17;1497898789957;click;questionario.html#;Q:21:H:1-2:E;input;370;361
19/6/2017-14:59:57;1;aluno17;1497898809482;click;questionario.html#;;div;272;481
19/6/2017-15:0:1;1;aluno17;1497898814365;click;questionario.html#;Q:22:H:1-2 list-group-item;a;142;254
19/6/2017-15:1:28;1;aluno17;1497898900780;click;questionario.html#;D:22:H:1-2 btn btn-info btn-lg;button;248;657
19/6/2017-15:2:17;1;aluno17;1497898949870;click;questionario.html#;D:22:H:1-2 btn btn-default ;button;956;329
19/6/2017-15:2:43;1;aluno17;1497898975429;click;questionario.html#;Q:22:H:1-2:E;input;217;533
