19/6/2017-8:7:28;1;aluno5;1497874047132;click;questionario.html;Q:1:H:1-1 list-group-item;a;93;189
19/6/2017-8:9:11;1;aluno5;1497874150407;click;questionario.html#;Q:1:H:1-2:A;input;206;367
19/6/2017-8:9:14;1;aluno5;1497874153470;click;questionario.html#;D:1:H:1-2 btn btn-info btn-lg;button;249;515
19/6/2017-8:9:24;1;aluno5;1497874162470;click;questionario.html#;D:1:H:1-1 btn btn-default ;button;885;292
19/6/2017-8:9:26;1;aluno5;1497874164515;click;questionario.html#;Q:1:H:1-2:A;input;211;359
19/6/2017-8:9:28;1;aluno5;1497874166364;click;questionario.html#;Q:1:H:1-2:A;input;213;379
19/6/2017-8:9:28;1;aluno5;1497874166837;click;questionario.html#;Q:1:H:1-2:A;input;218;370
19/6/2017-8:9:28;1;aluno5;1497874167404;click;questionario.html#;Q:1:H:1-2:A;input;230;372
19/6/2017-8:9:30;1;aluno5;1497874168348;click;questionario.html#;Q:1:H:1-2:A;input;221;364
19/6/2017-8:9:30;1;aluno5;1497874168731;click;questionario.html#;Q:1:H:1-2:A;input;225;361
19/6/2017-8:9:30;1;aluno5;1497874169070;click;questionario.html#;Q:1:H:1-2:A;input;220;376
19/6/2017-8:9:33;1;aluno5;1497874172501;click;questionario.html#;Q:2:H:1-1 list-group-item;a;65;235
19/6/2017-8:11:21;1;aluno5;1497874278647;click;questionario.html#;D:2:H:1-2 btn btn-info btn-lg;button;283;640
19/6/2017-8:11:36;1;aluno5;1497874294822;click;questionario.html#;D:2:H:1-1 btn btn-default ;button;880;339
19/6/2017-8:14:9;1;aluno5;1497874448525;click;questionario.html#;Q:2:H:1-2:D;input;220;537
19/6/2017-8:14:12;1;aluno5;1497874451686;click;questionario.html#;Q:3:H:1-1 list-group-item;a;99;291
19/6/2017-8:14:14;1;aluno5;1497874453470;click;questionario.html#;Q:2:H:1-1 list-group-item;a;97;244
19/6/2017-8:14:16;1;aluno5;1497874455238;click;questionario.html#;Q:1:H:1-1 list-group-item;a;125;191
19/6/2017-8:14:18;1;aluno5;1497874457021;click;questionario.html#;Q:3:H:1-1 list-group-item;a;119;280
19/6/2017-8:19:56;1;aluno5;1497874795126;click;questionario.html#;D:3:H:1-2 btn btn-info btn-lg;button;278;505
19/6/2017-8:20:0;1;aluno5;1497874798812;click;questionario.html#;D:3:H:1-1 btn btn-default ;button;897;294
19/6/2017-8:20:12;1;aluno5;1497874810726;click;questionario.html#;Q:3:H:1-2:C;input;217;423
19/6/2017-8:20:14;1;aluno5;1497874813640;click;questionario.html#;Q:4:H:1-1 list-group-item;a;63;318
19/6/2017-8:22:9;1;aluno5;1497874926504;click;questionario.html#;Q:4:H:1-2:E;input;213;552
19/6/2017-8:22:9;1;aluno5;1497874928472;click;questionario.html#;Q:5:H:1-1 list-group-item;a;56;373
19/6/2017-8:23:20;1;aluno5;1497874999567;click;questionario.html#;Q:5:H:1-2:D;input;215;599
19/6/2017-8:23:21;1;aluno5;1497875000581;click;questionario.html#;D:5:H:1-2 btn btn-info btn-lg;button;249;666
19/6/2017-8:23:40;1;aluno5;1497875018592;click;questionario.html#;D:5:H:1-1 btn btn-default ;button;889;342
19/6/2017-8:23:42;1;aluno5;1497875021119;click;questionario.html#;Q:6:H:1-1 list-group-item;a;67;415
19/6/2017-8:28:30;1;aluno5;1497875308851;click;questionario.html#;Q:6:H:1-2:A;input;221;288
19/6/2017-8:28:35;1;aluno5;1497875313932;click;questionario.html#;Q:7:H:1-1 list-group-item;a;53;444
19/6/2017-8:29:35;1;aluno5;1497875374686;click;questionario.html#;Q:7:H:1-2:D;input;216;520
19/6/2017-8:29:37;1;aluno5;1497875376475;click;questionario.html#;Q:8:H:1-2 list-group-item;a;71;485
19/6/2017-8:29:40;1;aluno5;1497875378541;click;questionario.html#;Q:9:H:1-2 list-group-item;a;69;535
19/6/2017-8:29:43;1;aluno5;1497875382009;click;questionario.html#;Q:11:H:1-2 list-group-item;a;58;540
19/6/2017-8:29:49;1;aluno5;1497875388414;click;questionario.html#;Q:14:H:1-2 list-group-item;a;63;538
19/6/2017-8:29:52;1;aluno5;1497875391647;click;questionario.html#;Q:15:H:1-2 list-group-item;a;64;591
19/6/2017-8:29:53;1;aluno5;1497875392180;click;questionario.html#;Q:11:H:1-2 list-group-item;a;63;596
19/6/2017-8:29:55;1;aluno5;1497875394077;click;questionario.html#;Q:12:H:1-2 list-group-item;a;62;659
19/6/2017-8:29:56;1;aluno5;1497875395541;click;questionario.html#;Q:17:H:1-2 list-group-item;a;65;480
19/6/2017-8:30:1;1;aluno5;1497875400766;click;questionario.html#;Q:40:H:1-2 list-group-item;a;55;389
19/6/2017-8:30:2;1;aluno5;1497875401064;click;questionario.html#;Q:6:H:1-1 list-group-item;a;46;377
19/6/2017-8:30:9;1;aluno5;1497875408319;click;questionario.html#;Q:40:H:1-2 list-group-item;a;98;374
19/6/2017-8:30:20;1;aluno5;1497875419446;click;questionario.html#;Q:12:H:1-2 list-group-item;a;71;568
19/6/2017-8:33:28;1;aluno5;1497875607026;click;questionario.html#;Q:12:H:1-2:C;input;215;604
19/6/2017-8:33:30;1;aluno5;1497875609172;click;questionario.html#;Q:12:H:1-2 list-group-item;a;69;616
19/6/2017-8:33:32;1;aluno5;1497875611443;click;questionario.html#;Q:11:H:1-2 list-group-item;a;57;610
19/6/2017-8:34:18;1;aluno5;1497875657221;click;questionario.html#;Q:7:H:1-1 list-group-item;a;95;448
19/6/2017-8:34:20;1;aluno5;1497875659433;click;questionario.html#;Q:8:H:1-2 list-group-item;a;120;498
19/6/2017-8:36:45;1;aluno5;1497875804438;click;questionario.html#;Q:8:H:1-2:D;input;227;469
19/6/2017-8:36:46;1;aluno5;1497875805215;click;questionario.html#;D:8:H:1-2 btn btn-info btn-lg;button;252;578
19/6/2017-8:37:9;1;aluno5;1497875828455;click;questionario.html#;D:8:H:1-2 btn btn-default ;button;899;354
19/6/2017-8:37:17;1;aluno5;1497875836738;click;questionario.html#;Q:9:H:1-2 list-group-item;a;118;421
19/6/2017-8:37:48;1;aluno5;1497875866547;click;questionario.html#;Q:10:H:1-2 list-group-item;a;110;566
19/6/2017-8:39:0;1;aluno5;1497875939066;click;questionario.html#;Q:10:H:1-2:B;input;213;565
19/6/2017-8:39:1;1;aluno5;1497875940591;click;questionario.html#;C:10:H:1-2 btn btn-info btn-lg;button;255;684
19/6/2017-8:39:31;1;aluno5;1497875970595;click;questionario.html#;Q:10:H:1-2 btn btn-info btn-lg;div;163;532
