timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
8:07:24,0.009859986,0.8247273,0.0130491862,0.000290292344,0.000186929508,0.0004968915,1.3391872e-05,0.151376024,neutral
8:07:47,0.021019524,0.9746159,0.00180905988,8.536397e-05,7.953717e-05,0.000114998023,3.10182418e-06,0.00227256468,neutral
8:07:49,0.0115617942,0.985226631,0.0006578103,2.96696744e-05,3.069943e-05,0.00019373055,4.347226e-06,0.002295331,neutral
8:07:51,0.0450295769,0.953263938,0.000694206043,6.04119559e-05,7.911688e-05,0.000376636453,1.633074e-05,0.0004797869,neutral
8:07:53,0.03939855,0.9573182,0.00204185117,9.4877e-05,0.000115242146,0.000132647954,6.20691526e-06,0.0008924118,neutral
8:07:55,0.082010895,0.9157457,0.00111374084,0.00016233472,0.000212240309,0.000243511138,2.452604e-05,0.000487055047,neutral
8:07:57,0.0432472825,0.951283336,0.00402738,0.000143018915,0.000126437822,0.000105972118,3.870931e-06,0.00106270111,neutral
8:07:59,0.04497496,0.943914831,0.0005342671,7.35120848e-05,0.000145288621,0.007842991,0.00174295565,0.0007711752,neutral
8:08:01,0.05081243,0.9381552,0.00159848225,0.0005860926,0.000201370989,0.00569457933,0.000199804286,0.00275205425,neutral
8:08:03,0.201271072,0.794751465,0.00185861834,0.000274255523,0.000439648051,0.00040112267,9.759373e-05,0.0009062347,neutral
8:08:05,0.195325837,0.800185442,0.00178301486,0.000514223764,0.000370499474,0.0006397653,9.774472e-05,0.0010834703,neutral
8:08:07,0.0965412557,0.899537,0.00168965291,0.000251645542,0.000328892,0.000535591447,4.99623129e-05,0.001065976,neutral
8:08:09,0.174807757,0.8216193,0.00194006367,0.0001999083,0.000207409161,0.000219309382,3.61370949e-05,0.0009701239,neutral
8:08:11,0.221752211,0.7665953,0.00350914965,0.0005381676,0.00107815617,0.00114538311,0.000356018631,0.00502562337,neutral
8:08:13,0.111287728,0.882574737,0.0015509557,0.0005146449,0.000400647637,0.00124185719,0.000149224448,0.00228017243,neutral
8:08:15,0.08094955,0.908126652,0.00171350257,0.0007774099,0.000231304526,0.005563138,0.000225189156,0.00241324329,neutral
8:08:17,0.09855512,0.8896953,0.00608734,0.00075205,0.0005792966,0.0005690648,6.08579e-05,0.0037010035,neutral
8:08:19,0.0212340429,0.971501768,0.00377880386,0.0002586398,0.000122033518,9.563478e-05,3.511682e-06,0.0030055393,neutral
8:08:21,0.201143265,0.7939605,0.00373948948,0.000251803984,0.000200199283,0.000160396812,1.72119635e-05,0.0005271089,neutral
8:08:23,0.147993192,0.8454031,0.00433521345,0.000292316865,0.000309880881,0.000254330429,3.75258351e-05,0.00137448567,neutral
8:08:25,0.0126258451,0.8961548,0.007444803,0.0007598132,0.000895076431,0.0009510817,3.76375756e-05,0.08113092,neutral
