photo,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,aluno
14:40:04-aluno21-2017-06-19-13:41:16.png,0.0172628537,0.9692879,0.005920054,4.33884379e-05,0.000289360964,0.00306548085,9.248991e-05,0.004038524,aluno21
14:40:10-aluno21-2017-06-19-13:41:22.png,0.0006073443,0.989998,3.4964618e-05,5.214393e-06,6.69580868e-06,0.009246497,8.05424643e-05,2.07615e-05,aluno21
14:40:12-aluno21-2017-06-19-13:41:41.png,0.01986795,0.9798434,2.35440621e-05,7.55064e-06,1.839102e-05,0.0001721559,5.90438e-07,6.644003e-05,aluno21
14:40:14-aluno21-2017-06-19-13:41:25.png,0.0469713844,0.951862037,9.836398e-05,5.89025258e-05,0.000540665642,0.000273015263,4.50302759e-05,0.000150584819,aluno21
14:40:16-aluno21-2017-06-19-13:41:31.png,0.06716296,0.9310521,0.000191532745,0.000171117368,0.000618169142,0.0006617759,5.81446257e-05,8.418464e-05,aluno21
14:40:18-aluno21-2017-06-19-13:41:46.png,0.004925553,0.992009342,0.000301330147,7.052791e-05,2.41413e-05,0.002638486,1.521661e-05,1.53975361e-05,aluno21
14:40:32-aluno21-2017-06-19-13:41:46.png,0.000371829,0.7930019,0.00145582075,1.14709019e-05,5.91551652e-05,0.00521365367,2.74363974e-05,0.19985874,aluno21
14:40:34-aluno21-2017-06-19-13:42:15.png,0.00350438734,0.864881158,0.0007263652,4.01482721e-05,7.08396e-05,0.007053765,3.455641e-05,0.12368881,aluno21
14:40:46-aluno21-2017-06-19-13:42:25.png,0.00130232412,0.7100938,0.0286863465,0.000169161984,0.000199145958,0.00519536,0.0004863414,0.253867537,aluno21
14:40:48-aluno21-2017-06-19-13:42:07.png,1.43947873e-05,0.244844,0.00195911061,0.000202944168,1.540787e-05,0.000159565476,1.28667722e-07,0.752804458,aluno21
14:41:04-aluno21-2017-06-19-13:42:27.png,0.002381649,0.990734041,0.001672165,4.4413704e-05,0.000348544825,0.003965694,0.000457377319,0.000396121643,aluno21
14:41:06-aluno21-2017-06-19-13:42:46.png,0.002490833,0.9899581,0.00069055357,6.04651323e-05,0.000153024579,0.00630936958,0.000194939028,0.000142720033,aluno21
14:41:08-aluno21-2017-06-19-13:42:36.png,0.002543897,0.9922974,0.000363208266,2.57474021e-05,8.610365e-05,0.00435371557,0.000295639,3.430177e-05,aluno21
14:41:10-aluno21-2017-06-19-13:42:33.png,0.00265992386,0.993769944,0.0003457349,2.20138681e-05,4.498184e-05,0.003008242,0.000127592342,2.15635118e-05,aluno21
14:41:12-aluno21-2017-06-19-13:42:38.png,0.000511367631,0.9979315,9.010659e-05,2.695584e-06,3.674806e-05,0.00138034765,4.44923062e-05,2.77308914e-06,aluno21
14:41:14-aluno21-2017-06-19-13:43:00.png,0.0279567316,0.958172143,0.0007252648,0.000466269761,0.000610553659,0.0118622836,0.000123906008,8.28437551e-05,aluno21
14:41:16-aluno21-2017-06-19-13:42:44.png,0.0009818993,0.9955238,5.13106e-05,2.96999633e-06,1.45906715e-05,0.003383325,4.13312664e-05,7.552347e-07,aluno21
14:41:18-aluno21-2017-06-19-13:42:57.png,0.00417639362,0.983603537,0.00046726194,0.000147326369,0.000219967464,0.0107760075,0.0005718072,3.771528e-05,aluno21
14:41:20-aluno21-2017-06-19-13:42:43.png,0.002864702,0.995985866,0.000167299324,2.52013469e-05,5.758694e-06,0.0009159177,2.2289446e-06,3.301471e-05,aluno21
14:41:22-aluno21-2017-06-19-13:42:59.png,0.004475651,0.991561353,0.000894819445,0.000203222837,0.000102956306,0.00254357164,2.97346687e-05,0.000188697886,aluno21
14:41:24-aluno21-2017-06-19-13:42:46.png,0.0116099715,0.9847967,0.0004305486,0.000294598169,0.000186267338,0.00254700356,7.21299657e-05,6.27935951e-05,aluno21
14:41:26-aluno21-2017-06-19-13:42:51.png,0.0105893612,0.9823876,0.0003656618,0.000193890621,0.000117816817,0.006187875,7.79830443e-05,7.979719e-05,aluno21
14:41:28-aluno21-2017-06-19-13:43:12.png,0.008238827,0.9781097,0.000492648047,0.0001320329,0.000251737132,0.0126303677,0.000105480256,3.91692774e-05,aluno21
14:41:30-aluno21-2017-06-19-13:42:51.png,0.00341703859,0.985400856,0.00377868279,4.75125562e-05,0.000141833574,0.00708584161,0.00012040772,7.845334e-06,aluno21
14:41:34-aluno21-2017-06-19-13:42:56.png,0.0009934246,0.9959189,0.0002195486,1.22800184e-05,4.54997062e-05,0.00278457673,2.390816e-05,1.82797237e-06,aluno21
14:41:36-aluno21-2017-06-19-13:43:01.png,0.00247796974,0.9914641,0.000257749052,2.10172038e-05,3.23039349e-05,0.005683262,5.816755e-05,5.469755e-06,aluno21
14:41:38-aluno21-2017-06-19-13:43:34.png,0.00154618744,0.990195751,0.000418296142,2.23363222e-05,3.58895377e-05,0.007741,3.32039235e-05,7.31292039e-06,aluno21
14:41:40-aluno21-2017-06-19-13:43:05.png,0.0005171854,0.8783148,0.005605812,0.000544133247,0.000186195452,0.000428969564,2.18507967e-06,0.114400722,aluno21
14:41:44-aluno21-2017-06-19-13:43:40.png,0.0138804177,0.9833608,0.0006576092,2.003296e-05,0.000119405995,0.00177977979,0.000134767964,4.715108e-05,aluno21
14:41:46-aluno21-2017-06-19-13:43:06.png,0.0167358089,0.9383347,0.002548911,0.001168208,0.0002985712,0.03928854,0.00146926858,0.0001559705,aluno21
14:41:50-aluno21-2017-06-19-13:43:13.png,0.001976394,0.9961072,0.00110673823,3.55167176e-05,0.000105750369,0.000608542061,9.865966e-06,4.99754278e-05,aluno21
14:41:52-aluno21-2017-06-19-13:43:50.png,0.0186204165,0.972892165,0.00246007,0.0005022284,0.000183486452,0.00454286,9.806123e-05,0.000700734847,aluno21
14:41:54-aluno21-2017-06-19-13:43:21.png,0.00506861974,0.9924321,0.00123860547,3.80153542e-05,6.770613e-05,0.00105935463,2.88328174e-05,6.673099e-05,aluno21
14:41:56-aluno21-2017-06-19-13:43:26.png,0.00189167075,0.996838152,0.00040821312,1.48203771e-05,3.59390142e-05,0.000787360361,1.06698726e-05,1.31810129e-05,aluno21
14:41:58-aluno21-2017-06-19-13:43:29.png,0.005722611,0.9876506,0.00119432854,8.654658e-05,9.55124342e-05,0.004982799,0.000103515144,0.000164129131,aluno21
14:42:00-aluno21-2017-06-19-13:43:41.png,0.00742464373,0.980649531,0.0017050138,0.000229097859,0.000221676019,0.009138863,0.000235310858,0.0003958577,aluno21
14:42:02-aluno21-2017-06-19-13:43:42.png,0.00208325544,0.9958552,0.000610046845,2.585495e-05,0.0001087175,0.00101634767,2.8841685e-05,0.000271745928,aluno21
14:42:04-aluno21-2017-06-19-13:46:32.png,0.00272457441,0.991529465,0.000723804464,6.178603e-05,0.00016030448,0.00443718163,9.065646e-05,0.000272201753,aluno21
14:42:06-aluno21-2017-06-19-13:44:01.png,0.00420725252,0.987685263,0.00165350863,0.000118259712,0.000192122578,0.005269413,9.99711847e-05,0.000774184649,aluno21
14:42:08-aluno21-2017-06-19-13:43:56.png,0.007829515,0.9829455,0.00170464173,0.0002387734,0.0002898641,0.00659203157,0.000122796133,0.000276879524,aluno21
14:42:10-aluno21-2017-06-19-13:43:45.png,0.00134931027,0.996717334,0.000389465044,1.421755e-05,5.84914778e-05,0.00125072454,1.87763326e-05,0.000201676026,aluno21
14:42:12-aluno21-2017-06-19-13:43:48.png,0.00308824657,0.9897197,0.000731045031,5.6156543e-05,0.000211988372,0.00592547329,8.44786555e-05,0.00018293476,aluno21
14:42:14-aluno21-2017-06-19-13:43:50.png,0.005970935,0.984225869,0.0009734371,0.000101522441,0.000205060627,0.008103134,0.000189698549,0.000230369478,aluno21
14:42:16-aluno21-2017-06-19-13:43:54.png,0.000533380837,0.9701562,0.000896864047,7.056811e-05,0.000143898811,0.0277251378,0.0004065409,6.74112162e-05,aluno21
14:42:18-aluno21-2017-06-19-13:43:54.png,0.00125942484,0.997773767,0.000324682,7.183278e-06,3.80547e-05,0.0005306056,1.79853359e-05,4.830277e-05,aluno21
14:42:20-aluno21-2017-06-19-13:44:09.png,0.02542232,0.9680526,0.000740541436,0.000130214161,0.000102847094,0.005286814,0.000188659586,7.59644e-05,aluno21
14:42:22-aluno21-2017-06-19-13:43:58.png,0.005591181,0.993097067,0.000518382236,1.04343944e-05,2.482077e-05,0.0006991326,1.3055077e-05,4.591497e-05,aluno21
14:42:24-aluno21-2017-06-19-13:43:59.png,0.00651596673,0.9750165,0.0007957104,0.000164865036,0.000186664474,0.0167225264,0.000449142273,0.000148674357,aluno21
14:42:26-aluno21-2017-06-19-13:44:14.png,0.00458691036,0.9852117,0.000738502247,4.04309176e-05,9.00266e-05,0.009061207,0.00021825463,5.297663e-05,aluno21
14:42:28-aluno21-2017-06-19-13:44:02.png,0.00559629872,0.9890248,0.0006824498,6.1339e-05,0.000124854516,0.004288565,0.0001389854,8.27127442e-05,aluno21
14:42:30-aluno21-2017-06-19-13:46:39.png,0.0107841427,0.9801037,0.000972730049,9.003178e-05,0.000108122455,0.00769025134,0.0001648463,8.61904045e-05,aluno21
14:42:32-aluno21-2017-06-19-13:44:04.png,0.0196880978,0.9700794,0.0008632134,0.000104917592,7.22526e-05,0.008937071,0.000119408076,0.000135632654,aluno21
14:42:34-aluno21-2017-06-19-13:44:28.png,0.0806517154,0.8965516,0.00127609482,0.000299625564,0.000161841643,0.0204041824,0.0005755991,7.93467043e-05,aluno21
14:42:36-aluno21-2017-06-19-13:46:45.png,0.122997031,0.8462202,0.008941643,0.000635290635,0.0001542573,0.0205987841,0.000346187036,0.000106639978,aluno21
14:42:38-aluno21-2017-06-19-13:44:06.png,0.09259838,0.884077668,0.007527272,0.0004404171,0.000149648142,0.01485112,0.0002696116,8.586148e-05,aluno21
14:42:40-aluno21-2017-06-19-13:46:56.png,0.177849308,0.787988842,0.01650663,7.670976e-05,8.135738e-05,0.0172156561,0.000220370785,6.113305e-05,aluno21
14:42:42-aluno21-2017-06-19-13:44:09.png,0.2309429,0.7354029,0.007637483,5.5253262e-05,7.107988e-05,0.02561421,0.000258332526,1.786647e-05,aluno21
14:42:44-aluno21-2017-06-19-13:45:00.png,0.102081358,0.821442544,0.07375033,4.95287131e-05,0.00010727984,0.00179635687,0.000197589354,0.000575002749,aluno21
14:42:46-aluno21-2017-06-19-13:44:11.png,0.194851831,0.7483038,0.04319723,9.638255e-05,0.0001467216,0.0125086252,0.0008045637,9.08523361e-05,aluno21
14:42:48-aluno21-2017-06-19-13:45:52.png,0.21060358,0.7488952,0.0359678157,4.664982e-05,5.08717858e-05,0.00398154557,0.000231361118,0.000222951086,aluno21
14:42:50-aluno21-2017-06-19-13:45:54.png,0.0566229224,0.933843136,0.00374031835,0.00055678864,0.00274461135,0.00167051808,0.0001687593,0.0006529165,aluno21
14:42:52-aluno21-2017-06-19-13:44:34.png,0.00172532618,0.9951726,0.000241380039,0.000102333339,4.918434e-05,0.00245172926,1.78869941e-05,0.000239526285,aluno21
14:42:54-aluno21-2017-06-19-13:44:14.png,0.00501906266,0.99089,0.0004361076,0.000241986651,5.80540873e-05,0.00322576263,4.66965539e-05,8.232113e-05,aluno21
14:42:58-aluno21-2017-06-19-13:45:44.png,0.007266293,0.9905256,0.0002884729,0.000127856329,6.59003344e-05,0.00167646247,2.553997e-05,2.38641969e-05,aluno21
14:43:00-aluno21-2017-06-19-13:48:22.png,0.0130484924,0.98565954,0.000336452,5.8929425e-05,6.243426e-05,0.0007956793,2.14234151e-05,1.70777912e-05,aluno21
14:43:02-aluno21-2017-06-19-13:44:49.png,0.0260641724,0.971099734,0.000342031533,0.000207795543,5.73502e-05,0.002155012,5.07698423e-05,2.3138673e-05,aluno21
14:43:04-aluno21-2017-06-19-13:44:21.png,0.0139550064,0.982395053,0.00139642123,0.000287211937,0.0002065205,0.00157971389,7.808968e-05,0.000101999,aluno21
14:43:06-aluno21-2017-06-19-13:44:20.png,0.02416974,0.970605433,0.0005573789,0.000130444285,0.000212084837,0.004071625,0.0002372213,1.60503914e-05,aluno21
14:43:08-aluno21-2017-06-19-13:45:48.png,0.00619283225,0.98571986,0.000734659552,0.0002852125,0.000216623012,0.00615962362,0.000119931938,0.000571273442,aluno21
14:43:10-aluno21-2017-06-19-13:46:00.png,0.0118596535,0.9843107,0.000423137419,0.000142953941,9.779974e-05,0.003064569,4.31727349e-05,5.80303677e-05,aluno21
14:43:12-aluno21-2017-06-19-13:45:52.png,0.008536261,0.981406,0.0006276342,0.0002617921,0.000103761362,0.008899972,9.575204e-05,6.882923e-05,aluno21
14:43:14-aluno21-2017-06-19-13:46:10.png,0.00956364349,0.9794287,0.000229032725,0.0001442674,5.92724173e-05,0.0105063329,4.88650876e-05,1.98708585e-05,aluno21
14:43:16-aluno21-2017-06-19-13:45:54.png,0.0200065318,0.97360307,0.0003185108,0.0002548322,7.619135e-05,0.005669652,4.55769659e-05,2.5623136e-05,aluno21
14:43:18-aluno21-2017-06-19-13:45:55.png,0.006228198,0.958194733,0.0005440426,0.000421431178,0.000560481159,0.03337804,0.000641277351,3.17771373e-05,aluno21
14:43:20-aluno21-2017-06-19-13:44:44.png,0.0188524332,0.9614704,0.000820589252,0.0006241368,0.0003800724,0.0174796879,0.000261260022,0.000111368616,aluno21
14:43:22-aluno21-2017-06-19-13:45:56.png,0.0154265771,0.968879044,0.0005133235,0.000485345372,0.000184017917,0.0144019593,7.97453249e-05,2.996399e-05,aluno21
14:43:24-aluno21-2017-06-19-13:45:59.png,0.01888509,0.971530735,0.00049795123,0.000450246851,0.000108161723,0.00841310248,4.292278e-05,7.177965e-05,aluno21
14:43:26-aluno21-2017-06-19-13:46:01.png,0.00867511,0.9815976,0.00600692956,0.000259347056,0.000345472246,0.0008921916,4.343335e-05,0.00217991043,aluno21
14:43:28-aluno21-2017-06-19-13:46:02.png,0.00180458941,0.9957487,0.0005427048,3.04706737e-05,0.000163475008,0.00167276792,1.96890378e-05,1.76049616e-05,aluno21
14:43:30-aluno21-2017-06-19-13:46:03.png,0.0141079081,0.9652971,0.00201707822,0.000299930281,0.000749736733,0.01716676,0.000345116918,1.6392989e-05,aluno21
14:43:32-aluno21-2017-06-19-13:47:13.png,0.006134356,0.9901751,0.0007156849,2.53826947e-05,8.78411738e-05,0.0027612343,9.264632e-05,7.740753e-06,aluno21
14:43:34-aluno21-2017-06-19-13:46:05.png,0.00425043842,0.9890806,0.000492276449,1.67114558e-05,4.725432e-05,0.00596839841,0.000129583015,1.47119026e-05,aluno21
14:43:36-aluno21-2017-06-19-13:46:06.png,0.0110752,0.9529517,0.000943407766,0.000286540162,0.0002962676,0.0339718163,0.0004243554,5.0653518e-05,aluno21
14:43:38-aluno21-2017-06-19-13:46:10.png,0.0088544,0.985410631,0.000213348612,0.000113556322,6.59811e-05,0.005150187,0.000153184053,3.86863976e-05,aluno21
14:43:42-aluno21-2017-06-19-13:47:12.png,0.0200157817,0.9774945,0.0005582349,0.000127246851,0.000117492113,0.00154839316,5.05547068e-05,8.782515e-05,aluno21
14:43:44-aluno21-2017-06-19-13:44:53.png,0.0180703476,0.979422748,0.000298807456,0.000171786844,0.000235601066,0.00167501462,9.45342763e-05,3.11818258e-05,aluno21
14:43:46-aluno21-2017-06-19-13:46:14.png,0.0005991095,0.9970183,0.000355196331,0.000127244071,0.000134762042,0.00164268375,8.448435e-06,0.000114302151,aluno21
14:43:48-aluno21-2017-06-19-13:46:16.png,0.0312440377,0.9578239,0.00110345345,0.00161992642,0.0006687156,0.00724888174,0.0001852566,0.000105827981,aluno21
14:43:50-aluno21-2017-06-19-13:46:19.png,0.02594164,0.9630711,0.0009671442,0.00051120104,0.000529965444,0.008858293,3.803968e-05,8.260546e-05,aluno21
14:43:52-aluno21-2017-06-19-13:46:23.png,0.000411256769,0.996768,0.00143882621,2.04517728e-05,8.632784e-05,0.00117968768,1.44125825e-05,8.105003e-05,aluno21
14:43:54-aluno21-2017-06-19-13:46:26.png,0.0331094041,0.961025059,0.00111796684,0.000453697459,0.000273434969,0.00387089443,3.99309538e-05,0.000109601038,aluno21
14:43:56-aluno21-2017-06-19-13:46:28.png,0.03008171,0.962729037,0.0009963693,0.00066974014,0.00036796226,0.00497630052,8.04715455e-05,9.8399476e-05,aluno21
14:43:58-aluno21-2017-06-19-13:46:36.png,0.08391833,0.906534135,0.0007170635,0.00171112421,0.00120661128,0.0055997516,0.000258453481,5.45224757e-05,aluno21
14:44:00-aluno21-2017-06-19-13:47:33.png,0.0510926358,0.9452234,0.00105062977,0.00039565796,0.000453518558,0.00168136589,3.35001e-05,6.932087e-05,aluno21
14:44:02-aluno21-2017-06-19-13:46:50.png,0.01001886,0.9854554,0.0008003909,0.0004376513,0.000131474444,0.003006177,2.31830363e-05,0.00012689484,aluno21
14:44:04-aluno21-2017-06-19-13:46:59.png,0.0275807641,0.9660399,0.0005541247,0.000206708515,0.000220882313,0.0052032494,0.000101386286,9.300836e-05,aluno21
14:44:06-aluno21-2017-06-19-13:45:38.png,0.0230233259,0.963249564,0.00050195615,0.000438465766,0.000199810267,0.0123640643,0.000163358083,5.94464873e-05,aluno21
14:44:08-aluno21-2017-06-19-13:45:35.png,0.008421824,0.9871063,0.00121763954,0.0004162151,0.000286404655,0.00202841731,3.73756448e-05,0.000485805358,aluno21
14:44:10-aluno21-2017-06-19-13:45:31.png,0.0185165089,0.9515779,0.00706350571,0.00194331456,0.00193088548,0.004186226,0.0003714406,0.0144101959,aluno21
14:44:12-aluno21-2017-06-19-13:47:50.png,0.0241394844,0.9641895,0.00336947362,0.00133799925,0.00100993249,0.003857657,0.000197653251,0.001898292,aluno21
14:44:14-aluno21-2017-06-19-13:45:52.png,0.00729726162,0.988248348,0.00301319361,0.0001418526,5.33737e-05,0.0003216373,9.980001e-06,0.0009143756,aluno21
14:44:16-aluno21-2017-06-19-13:48:23.png,0.009337892,0.98946327,0.0004975279,5.89798437e-05,1.6327489e-05,0.0006050085,3.99582359e-06,1.70235253e-05,aluno21
14:44:18-aluno21-2017-06-19-13:45:59.png,0.00993233547,0.9871183,0.0005602393,0.000145022,3.69668e-05,0.00212838128,1.720277e-05,6.152435e-05,aluno21
14:44:20-aluno21-2017-06-19-13:46:03.png,0.005186238,0.9932382,0.0005399027,6.54112046e-06,2.712807e-05,0.000300023472,6.57856845e-06,0.0006954008,aluno21
14:44:24-aluno21-2017-06-19-13:45:51.png,0.00337706343,0.9906819,0.00123303221,0.00012186895,0.000127138381,0.0026947828,2.207973e-05,0.00174215389,aluno21
14:44:26-aluno21-2017-06-19-13:46:10.png,0.0007250049,0.9886068,0.000918767357,1.69209234e-05,0.000200268769,0.009221281,0.000143396421,0.000167569713,aluno21
14:44:28-aluno21-2017-06-19-13:46:28.png,0.000951425056,0.9933772,0.00073479634,2.13713047e-05,0.000135265975,0.004433672,7.667107e-05,0.000269575045,aluno21
14:44:30-aluno21-2017-06-19-13:46:39.png,0.00354613224,0.9928885,0.00101552287,4.472248e-05,0.000111491405,0.00222963467,2.399678e-05,0.000139982716,aluno21
14:44:32-aluno21-2017-06-19-13:46:04.png,0.0009812586,0.9915466,0.0014418849,1.509462e-05,7.76276e-05,0.00571350055,5.060785e-05,0.000173428867,aluno21
14:44:34-aluno21-2017-06-19-13:46:09.png,0.0200930741,0.977958262,0.000175705572,6.337362e-05,4.4142118e-05,0.00164751639,3.2728874e-06,1.46555631e-05,aluno21
14:44:36-aluno21-2017-06-19-13:47:08.png,0.0071643414,0.9801164,0.00087963324,0.000262402056,0.0003361709,0.0109982006,0.0001778555,6.495489e-05,aluno21
14:44:38-aluno21-2017-06-19-13:47:21.png,0.0149175161,0.9758202,0.00196690764,0.000398155273,0.00042053737,0.006265908,0.000129873486,8.091314e-05,aluno21
