photo,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,aluno
13:36:05-aluno15-2017-06-19-13:36:11.png,0.10800451,0.251013845,0.00301374914,0.00203798572,0.000384617073,0.00671169627,0.00375529937,0.625078261,aluno15
13:36:07-aluno15-2017-06-19-13:36:13.png,0.0034960364,0.9884549,0.00210980675,0.000114983057,7.421071e-06,0.0002331381,1.51000734e-06,0.00558224041,aluno15
13:36:13-aluno15-2017-06-19-13:36:18.png,0.002250634,0.9881178,0.00173921487,3.309366e-05,5.22902155e-06,0.000127789885,5.745583e-07,0.007725676,aluno15
13:36:17-aluno15-2017-06-19-13:36:24.png,0.008720486,0.7324208,0.252947032,0.000153034547,9.546761e-06,2.17381421e-05,1.04873351e-07,0.005727243,aluno15
13:36:19-aluno15-2017-06-19-13:36:21.png,0.005302364,0.990508139,0.00222845934,3.440834e-05,4.325635e-06,0.000378555473,2.21061646e-06,0.00154151092,aluno15
13:36:51-aluno15-2017-06-19-13:36:54.png,2.1227228e-08,5.95294068e-07,6.041699e-09,2.336529e-07,5.37704326e-09,6.36067554e-08,5.15558762e-10,0.999999046,aluno15
13:37:33-aluno15-2017-06-19-13:37:38.png,0.008988062,0.318674058,0.0101716649,0.00606872374,0.007606994,0.00925557,0.00150679611,0.637728155,aluno15
13:37:35-aluno15-2017-06-19-13:37:40.png,0.0001885558,0.04611125,0.000201451068,0.00047753207,1.320193e-05,0.000254860643,1.411107e-06,0.952751756,aluno15
13:38:01-aluno15-2017-06-19-13:38:26.png,0.00726327859,0.481919736,0.006065213,0.00130270736,0.000211944789,0.000131933266,1.51091754e-05,0.5030901,aluno15
13:38:03-aluno15-2017-06-19-13:38:27.png,0.00219795,0.994394362,0.000606644,4.00241879e-05,2.82256929e-06,0.0007244297,4.04636876e-06,0.00202972628,aluno15
13:38:07-aluno15-2017-06-19-13:38:47.png,0.000572341669,0.9953171,0.0006856111,1.73269218e-05,2.18582818e-06,0.000283682777,8.81878464e-07,0.00312084565,aluno15
13:38:09-aluno15-2017-06-19-13:39:19.png,0.159500331,0.8341995,0.00344792171,0.000216228393,4.33355126e-05,0.00169198029,0.000103564438,0.000797175,aluno15
13:38:11-aluno15-2017-06-19-13:38:47.png,0.00583966,0.985182,0.00508620963,0.000103755985,9.486738e-06,0.00362609327,5.4290962e-05,9.853237e-05,aluno15
13:38:13-aluno15-2017-06-19-13:39:49.png,0.00462223776,0.969614565,0.00365260825,1.18823154e-05,9.239442e-06,0.000386279571,6.948206e-06,0.0216962155,aluno15
13:38:15-aluno15-2017-06-19-13:39:20.png,0.00576089555,0.968729258,0.004856678,3.797518e-05,1.4366351e-05,0.006862208,0.00015813639,0.0135805132,aluno15
13:38:17-aluno15-2017-06-19-13:39:27.png,0.0401210077,0.8103353,0.0324035026,0.000507229764,0.000416540046,0.0124250324,0.00213702465,0.101654418,aluno15
13:38:19-aluno15-2017-06-19-13:39:15.png,0.0536951162,0.8875962,0.0188564174,0.0003563743,0.000255519582,0.0117633706,0.00130347733,0.0261735264,aluno15
13:38:21-aluno15-2017-06-19-13:38:52.png,0.09204011,0.853693962,0.0162794366,0.000508075638,0.000468336715,0.008261574,0.00146233779,0.0272861533,aluno15
13:38:23-aluno15-2017-06-19-13:39:30.png,0.2766562,0.323328853,0.000380229118,4.672785e-05,6.590978e-05,0.0812177956,0.317836225,0.000468027982,aluno15
13:38:25-aluno15-2017-06-19-13:39:36.png,0.00210500252,0.968103647,0.0021449402,6.080481e-05,6.302709e-06,0.000153469169,7.29119961e-07,0.0274251141,aluno15
13:38:27-aluno15-2017-06-19-13:39:38.png,0.0012158741,0.8783706,0.00507262,7.15969e-05,1.58874591e-05,0.000222495248,1.100074e-06,0.115029842,aluno15
13:38:31-aluno15-2017-06-19-13:39:43.png,0.00572922546,0.532973,0.0109305875,0.000108876295,5.706764e-05,0.00443408126,0.000198006266,0.4455692,aluno15
13:38:33-aluno15-2017-06-19-13:39:43.png,0.0130774286,0.9110478,0.03635097,9.234392e-05,9.347041e-05,0.00301280082,0.0003127329,0.0360124372,aluno15
13:38:35-aluno15-2017-06-19-13:39:46.png,0.00562229147,0.9884147,0.00315359118,6.861726e-05,2.57362826e-05,0.00113013678,7.323307e-06,0.00157760107,aluno15
13:38:37-aluno15-2017-06-19-13:39:23.png,0.00403121626,0.9566486,0.0132041415,6.945093e-05,2.098714e-05,0.0004353157,6.271063e-06,0.0255840346,aluno15
13:38:39-aluno15-2017-06-19-13:39:45.png,0.003561373,0.8659442,0.009356617,6.466457e-05,2.48549222e-05,0.0001823921,8.11867449e-06,0.1208578,aluno15
13:38:41-aluno15-2017-06-19-13:39:17.png,0.00621351926,0.7859293,0.0135905873,0.00026548293,9.695023e-05,0.004099181,0.000110032219,0.189694941,aluno15
13:38:43-aluno15-2017-06-19-13:39:09.png,0.0192512,0.7407948,0.176644534,0.00164399284,0.000479830167,0.0280259345,0.00420381175,0.02895589,aluno15
13:38:45-aluno15-2017-06-19-13:39:30.png,0.00343326665,0.8467567,0.0225357749,2.7985905e-05,1.06968064e-05,0.00335454778,9.538452e-05,0.123785637,aluno15
13:38:47-aluno15-2017-06-19-13:39:13.png,0.00329877529,0.8084194,0.152472526,0.000362248626,0.000124287108,0.005357383,2.355528e-05,0.029941842,aluno15
13:38:49-aluno15-2017-06-19-13:39:28.png,0.000960646837,0.7052774,0.00141865318,1.7625629e-05,7.989488e-06,0.00190707762,1.00583848e-05,0.290400535,aluno15
13:38:51-aluno15-2017-06-19-13:39:33.png,0.0112171443,0.563488543,0.0192816388,0.000206157492,6.450282e-05,0.0196610335,0.00188054808,0.3842004,aluno15
