timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
13:36:25,0.00222851359,0.9972553,9.869913e-05,2.74584477e-06,1.21168068e-05,0.000380940444,2.09831778e-05,6.72184967e-07,neutral
13:36:27,0.240639329,0.747920156,0.00314201135,0.000476007815,0.000231150247,0.00712716766,0.000364343257,9.985014e-05,neutral
13:36:29,0.0292645842,0.9693308,0.00087441504,2.65435046e-05,1.38459664e-05,0.000432518573,1.267774e-05,4.45993537e-05,neutral
13:36:52,0.0258515161,0.934182167,0.0005745225,0.0009869202,0.0002041716,0.03627617,0.00125666882,0.000667888031,neutral
13:36:56,0.0292532034,0.9619041,0.000736398157,0.000290875672,0.00130701775,0.00449241325,0.00121835119,0.00079765293,neutral
13:36:58,0.0115916142,0.9873684,0.000882842753,6.052062e-06,4.15994e-05,6.091591e-05,5.58801548e-06,4.300398e-05,neutral
13:37:00,0.0198540781,0.924771249,0.00159490539,0.00196608622,0.03424711,0.0134801939,0.00198731245,0.00209908234,neutral
13:37:07,0.0213771015,0.959333837,0.00437784428,0.0006422969,0.000275457132,0.00305834156,0.000390420784,0.0105446745,neutral
13:37:08,0.03486917,0.9454423,0.000135110473,0.000233654442,0.000697043259,0.0179792456,0.000381259655,0.000262189162,neutral
13:37:10,0.00775695825,0.9908744,0.000195069981,3.883255e-05,7.719281e-06,0.00104575721,2.84752768e-05,5.27821066e-05,neutral
13:37:12,0.0475007668,0.947471142,0.0008391003,0.000219670314,6.570386e-05,0.00328881852,0.000188889317,0.000425925275,neutral
13:37:14,0.07167082,0.9247157,0.0010289856,0.000306995527,0.000119405348,0.00110651227,0.000146742561,0.000904846936,neutral
13:37:16,0.04684565,0.9505207,0.0008126672,8.116026e-05,6.34691e-05,0.00143310626,0.000143205631,0.000100022655,neutral
13:37:18,0.0160560627,0.9682154,0.00105032,6.526808e-05,0.000127256033,0.0101235155,0.00434630364,1.58402818e-05,neutral
13:37:20,0.005008471,0.9705158,1.49795715e-05,1.36683784e-05,8.057022e-05,0.0227475055,0.00160508079,1.3942803e-05,neutral
13:37:22,0.00528032472,0.994401455,0.000186816556,1.08094207e-06,1.02788017e-05,0.00011215682,6.91827e-06,9.596986e-07,neutral
13:37:24,0.009202792,0.9899829,0.000704435,3.23494942e-06,1.01090291e-05,5.09755955e-05,1.99465262e-06,4.35781258e-05,neutral
13:37:26,0.0417037979,0.9575724,0.0005391188,1.27362046e-05,2.30732876e-05,6.728174e-05,6.662417e-06,7.49549145e-05,neutral
13:37:28,0.004129734,0.9946942,0.00113364565,7.104101e-07,1.46051752e-05,2.08399015e-05,1.104843e-06,5.17922626e-06,neutral
13:37:30,0.004727259,0.9756558,0.00057813985,5.7891968e-05,0.00056646904,0.0129767181,0.00460042432,0.0008373179,neutral
13:37:32,0.00979615,0.989640832,0.000142305624,2.61937612e-06,9.396606e-06,0.000373827876,2.79103169e-05,6.987095e-06,neutral
13:37:34,0.00429037865,0.9936663,5.87941067e-05,8.64115646e-06,0.000182468852,0.00157667825,0.0001272779,8.947982e-05,neutral
