timestamp,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,emotion
13:37:41,0.001997373,0.992251,0.003862394,4.489056e-05,4.43802674e-05,0.000169758074,1.71347324e-06,0.00162851776,neutral
13:37:43,0.00378903328,0.9912203,0.003988909,8.213899e-05,2.39866131e-05,6.66243359e-05,2.98767418e-07,0.000828741,neutral
13:37:45,1.94263407e-07,0.0005417029,1.88599336e-06,3.812125e-05,3.17728251e-07,0.000148815947,7.913223e-09,0.999268949,happiness
13:37:47,0.000687534164,0.9990326,0.000218248722,2.872228e-06,4.28699025e-07,1.8260449e-05,2.10312887e-08,4.00075332e-05,neutral
13:37:49,0.000739974261,0.497003078,0.007988583,0.00159192027,0.000946035434,0.000476832,1.26597752e-05,0.491240919,neutral
13:37:51,6.362118e-14,5.05748958e-12,3.47016686e-13,4.67374361e-10,1.8088937e-09,1.60656266e-10,2.3200473e-14,1.0,happiness
13:37:53,1.63686991e-07,0.000199154834,4.074247e-06,1.04612618e-05,8.235441e-08,4.78543939e-07,1.18117527e-09,0.9997856,happiness
13:37:55,0.00289111561,0.9754325,0.00120911968,0.000623016735,0.000801440037,0.00179394335,2.26142238e-05,0.01722625,neutral
13:37:57,0.008234035,0.9823285,0.00190844841,0.0005855581,0.001185584,0.002920838,0.000109041626,0.00272801472,neutral
13:37:59,0.00135278585,0.9975394,3.826485e-05,1.047982e-05,6.851752e-05,0.0006896583,5.156418e-06,0.0002957258,neutral
13:38:01,0.00024693858,0.9994974,0.000202249736,1.79650954e-06,1.3838993e-06,3.25940746e-05,4.84256546e-08,1.75741316e-05,neutral
13:38:03,0.004779167,0.994853556,6.04848319e-05,1.3950611e-05,0.000231245955,5.23229e-05,1.74706645e-06,7.49870924e-06,neutral
13:38:05,0.000872950361,0.9960108,0.002488251,8.039093e-05,5.77702631e-05,3.45643e-05,2.01900576e-07,0.0004550809,neutral
13:38:07,0.0003056054,0.99953866,0.000107211104,1.54407689e-06,1.32556943e-06,2.4863024e-05,1.12164891e-07,2.06937129e-05,neutral
13:38:09,0.00119318371,0.998443365,0.000160481955,8.583326e-06,1.12577418e-05,9.304029e-05,1.42937608e-06,8.868303e-05,neutral
13:38:11,0.000755421061,0.998301,0.0006797781,8.799642e-06,4.90567572e-06,7.777045e-05,5.132098e-07,0.000171773238,neutral
13:38:13,0.000249133678,0.9990493,0.0004735822,3.30815169e-06,3.406517e-06,2.30306723e-05,8.824623e-08,0.00019814499,neutral
13:38:15,0.000607241644,0.9974588,0.00125241443,1.23232148e-05,3.17897357e-05,0.000157221264,1.54221948e-06,0.0004786446,neutral
13:38:17,0.0005803514,0.9948186,0.001532219,0.000138719086,0.000149855841,0.00206389953,9.23243351e-06,0.000707065,neutral
13:38:19,0.00309429853,0.992854357,0.002621248,0.000260548026,0.000304098328,0.0004236879,5.81285531e-06,0.0004359299,neutral
13:38:21,0.00277091539,0.9925103,0.00312004448,0.000189504935,0.000321105676,0.000300596352,3.94400968e-06,0.000783562253,neutral
13:38:23,0.000138176736,0.9950733,0.00217187847,1.2491796e-05,1.73972023e-06,6.37125049e-05,3.102407e-08,0.00253867474,neutral
13:38:25,0.000957431039,0.997718453,0.000940631668,2.25823824e-05,5.10212958e-05,0.0002434712,1.62835067e-06,6.475742e-05,neutral
13:38:27,0.000793663552,0.9953476,0.00219146721,3.12356424e-05,2.95505324e-05,6.116657e-05,3.56768822e-07,0.0015449631,neutral
13:38:29,0.00319404,0.9896709,0.00500240969,0.000298623083,0.000298784871,0.0002639993,4.94187861e-06,0.00126631837,neutral
13:38:31,0.00239304383,0.9915402,0.00393688539,0.000284842361,0.000431544933,0.000781762355,7.942194e-06,0.000623795029,neutral
13:38:33,0.00204260484,0.9932875,0.00270383968,0.00035682568,0.000531246,0.0007031734,7.624326e-06,0.000367184781,neutral
13:38:35,0.00142010674,0.9967064,0.00117996475,6.887345e-05,4.533567e-05,0.0004910014,3.50668324e-06,8.47694537e-05,neutral
13:38:37,0.0019477905,0.9971666,0.00065218797,1.3942431e-05,1.090362e-05,0.000175427907,1.568492e-06,3.163298e-05,neutral
13:38:45,0.03358606,0.893773735,0.06392958,0.00127689587,0.00137217133,0.00154901866,0.000158542069,0.004354003,neutral
13:38:47,0.0137125906,0.982080162,0.003472705,4.481914e-05,0.000130018627,8.84508263e-05,1.65675988e-06,0.0004696103,neutral
13:38:55,0.00280741928,0.9872659,0.00509856269,6.516069e-05,5.05039643e-05,5.28567762e-05,6.856901e-07,0.00465889927,neutral
13:38:57,0.003931499,0.9594517,0.0227278657,0.000296748534,0.000246851239,0.000379524019,7.58434e-06,0.0129582742,neutral
