photo,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,aluno
10:05:50-aluno16-2017-06-03-10:05:50.png,0.009634949,0.890113,0.0003319994,0.00124455686,0.0008735415,0.09340878,0.004227756,0.000165423437,aluno16
10:08:10-aluno16-2017-06-03-10:08:10.png,0.0117618721,0.6740749,0.0006432598,0.00105257775,0.00015797469,0.309140682,0.00300669321,0.000162049182,aluno16
10:08:27-aluno16-2017-06-03-10:08:28.png,0.0117709357,0.9253893,0.000284068141,0.0005121958,0.000173695415,0.06143777,0.000370948663,6.11017e-05,aluno16
10:08:36-aluno16-2017-06-03-10:08:36.png,0.00328765414,0.8365357,6.06574431e-05,0.000125295584,1.4495914e-05,0.159528092,0.000425284263,2.28215922e-05,aluno16
10:09:18-aluno16-2017-06-03-10:09:18.png,0.00595363928,0.906254232,0.000424516067,0.000260966219,6.339471e-05,0.0864348561,0.00052551477,8.288804e-05,aluno16
10:09:27-aluno16-2017-06-03-10:09:28.png,0.00805869,0.811723351,0.00122686487,0.002305832,0.0007349051,0.172599241,0.00255467347,0.000796422944,aluno16
10:09:56-aluno16-2017-06-03-10:09:56.png,0.00322284922,0.853242755,4.76197674e-05,0.000177132169,5.27651973e-05,0.142374441,0.000852856669,2.95820573e-05,aluno16
10:10:06-aluno16-2017-06-03-10:10:06.png,0.0128970463,0.8988396,0.003161401,0.000881350541,0.000386182364,0.07978431,0.00328186457,0.00076825713,aluno16
10:10:16-aluno16-2017-06-03-10:10:16.png,0.009134825,0.579170465,0.0005758919,0.001411695,0.0007632108,0.39272663,0.0160504915,0.000166812126,aluno16
10:10:48-aluno16-2017-06-03-10:10:48.png,0.0142425075,0.7829373,0.0006663775,0.00199856353,0.0006686501,0.195620865,0.00356160151,0.0003041341,aluno16
10:11:56-aluno16-2017-06-03-10:11:56.png,0.00322934543,0.8718036,0.0004805902,0.00066316704,0.00010687847,0.123275042,0.000374526833,6.684241e-05,aluno16
10:12:06-aluno16-2017-06-03-10:12:06.png,3.566522e-05,0.0006633116,3.92560469e-06,8.558644e-05,1.5998583e-05,5.09112942e-06,4.23687226e-07,0.99919,aluno16
10:12:10-aluno16-2017-06-03-10:12:10.png,0.00770762237,0.837036848,0.0004324312,0.001764177,0.001995486,0.148242012,0.00199948251,0.0008219652,aluno16
