Q25,14:35:43,0.4122805,0.5733077,0.006389247,0.00236047781,0.004271315,0.000695047551,0.000502084149,0.000193644184,neutral
Q25,14:35:47,0.139981687,0.846532345,0.00630319864,0.0009154213,0.00594480569,0.000193706641,7.024547e-05,5.86073838e-05,neutral
Q25,14:35:52,0.03241001,0.966441154,0.0005634011,8.207008e-05,0.000287057628,0.000138021031,2.47379267e-05,5.3543954e-05,neutral
Q25,14:35:57,0.102051288,0.8973806,0.00027820596,4.94587657e-05,8.168226e-05,0.00010649515,2.6045991e-05,2.62157973e-05,neutral
Q25,14:36:02,0.336491734,0.647511542,0.005556807,0.001098112,0.00695524924,0.00118317117,0.00111017388,9.322688e-05,neutral
Q25,14:36:07,0.445561081,0.509092331,0.0238288064,0.005771914,0.0127591183,0.00119838014,0.00148792763,0.00030043337,neutral
Q25,14:36:12,0.5056622,0.4790048,0.007945894,0.00274606165,0.003349089,0.0005115649,0.000689335749,9.107024e-05,sadness
Q25,14:36:17,0.4532994,0.5374,0.004376917,0.00168595428,0.001363416,0.000879130559,0.000818622764,0.000176546091,neutral
Q25,14:36:22,0.5247533,0.4597374,0.00752441,0.00288414932,0.00266884477,0.00136379257,0.000864101865,0.000204075215,sadness
Q25,14:36:27,0.0870362,0.9024895,0.000601550855,0.0008169809,0.00609939,0.00165502157,0.0012938584,7.5334824e-06,neutral
Q25,14:36:32,0.0612136759,0.9372009,0.000102860518,1.59117226e-05,6.758778e-05,0.0007139513,0.000684692233,4.130703e-07,neutral
Q25,14:36:37,0.240236565,0.756029844,0.00162024877,8.11609862e-05,0.0008767335,0.000477783149,0.0005030107,0.000174640765,neutral
Q25,14:36:42,0.2774848,0.7090704,0.007968628,0.0005537351,0.003407953,0.000563882757,0.0006958482,0.0002547807,neutral
Q25,14:36:47,0.264494926,0.72296375,0.003072235,0.0009083796,0.00426310254,0.002005793,0.00190084951,0.0003909971,neutral
Q25,14:36:52,0.218135,0.7667047,0.00346332113,0.001098249,0.00256008166,0.00455448637,0.00310456916,0.000379583071,neutral
Q25,14:36:57,0.05792274,0.914432347,0.002523318,0.00415433664,0.007936418,0.00727819372,0.00466939854,0.00108327286,neutral
Q25,14:37:02,0.09314367,0.9019709,0.00181691325,0.000285248418,0.0009871625,0.00109150191,0.00050106697,0.000203498115,neutral
Q25,14:37:07,0.299453437,0.6602382,0.0233131945,0.00559588149,0.00738135958,0.00192935136,0.00145480863,0.000633784162,neutral
Q25,14:37:12,0.04030097,0.946299136,0.00309647946,0.002170336,0.003340451,0.00136566744,0.000207349134,0.00321961427,neutral
Q25,14:37:17,0.0600457825,0.9353597,0.0016944583,0.000631443341,0.00150062284,0.000443354045,9.799718e-05,0.000226605538,neutral
Q25,14:37:22,0.374954075,0.5961438,0.0222240333,0.000927438436,0.002376052,0.00161566364,0.000398650125,0.001360315,neutral
Q25,14:37:27,0.2315607,0.7639117,0.00190841733,0.0006602211,0.00120831851,0.0002957928,0.000189051556,0.000265756564,neutral
Q25,14:37:32,0.0650988743,0.8910822,0.0134190712,0.0006151311,0.0294091478,0.000293218531,5.71660348e-05,2.5186866e-05,neutral
Q25,14:37:37,0.3110645,0.6822512,0.00302266469,0.00116466451,0.001282505,0.0006898461,0.0003907482,0.000133860362,neutral
Q26,14:37:42,0.34010902,0.6343544,0.005085018,0.002415152,0.0174901988,0.0002665815,0.00022894096,5.066116e-05,neutral
Q26,14:37:47,0.252916962,0.738630354,0.00601562,0.000154242371,0.00215955358,3.62690225e-05,3.068305e-05,5.631359e-05,neutral
Q26,14:37:52,0.5031407,0.481180578,0.008550757,0.0009687322,0.00580878556,0.000137880575,0.000170163039,4.242598e-05,sadness
Q26,14:37:57,0.33643356,0.439769447,0.00143747847,0.0002499045,0.000164883415,0.00139602111,0.0007410324,0.21980767,neutral
